OBJECTID,MGRA,CT10,CT10BG,SRA,MSA,City,ZIP,Sphere,CPA,CPASG,TAZ,Council,Super,LUZ,Elem,Unif,High,Coll,Transit,Shape_Leng,Shape_Area,OBJECTID_2,FNODE,TNODE,LENGTH,ROADSEGID,POSTID,POSTDATE,ROADID,RIGHTWAY,ADDSEGDT,SEGSTAT,DEDSTAT,FUNCLASS,ONEWAY,SUBDIVID,SEGCLASS,LJURISDIC,LLOWADDR,LHIGHADDR,RJURISDIC,RLOWADDR,RHIGHADDR,LMIXADDR,RMIXADDR,PENDING,ABLOADDR,ABHIADDR,NAD83N,NAD83E,SPEED,L_ZIP,R_ZIP,LPSJUR,RPSJUR,CARTO,OBMH,FIREDRIV,L_BLOCK,R_BLOCK,L_TRACT,R_TRACT,L_BEAT,R_BEAT,FRXCOORD,FRYCOORD,MIDXCOORD,MIDYCOORD,TOXCOORD,TOYCOORD,F_LEVEL,T_LEVEL,L_PSBLOCK,R_PSBLOCK,RD20PRED,RD20NAME,RD20SFX,RD20FULL,RD30PRED,RD30NAME,RD30SFX,RD30POSTD,RD30FULL,Shape_Leng_2
9248,9418,14400,144002,32,3,10,91945,1000,0,0,3587,0,2,135,22,0,16,1,1,831.7686093,39185.54343,138120,177788,90098,27.09288192,214063,egregory,8/20/2015,5120,0,8/20/2015,M,D,4,B,0,3,LG,3276,3278,LG,3277,3279,N,N,N,3276,3279,1850694.75,6315433,20,91945,91945,LG,LG,3,N,Y,4000,2001,3003,14400,601,601,6315433,1850694.75,6315423.698,1850705.214,6315415,1850715,1,1,10012,20190,,COLLEGE,AV,COLLEGE AV,,COLLEGE,AVE,,COLLEGE AVE,27.09307044
9248,9418,14400,144002,32,3,10,91945,1000,0,0,3587,0,2,135,22,0,16,1,1,831.7686093,39185.54343,138125,177801,177792,436.4600481,214084,egregory,8/20/2015,102793,0,8/20/2015,M,D,R,F,,9,LG,0,0,LG,0,0,N,N,N,0,0,1850791.791,6315888.998,40,91945,91945,LG,LG,9,N,Y,2002,2002,14400,14400,601,601,6315888.998,1850791.791,6316102.672,1850757.472,6316062.336,1850569.896,1,1,20200,20200,,SR-94 EB OFF,RA,SR-94 EB OFF RA,,STATE ROUTE 94 EB OFF,RAMP,,STATE ROUTE 94 EB OFF RAMP,436.4601289
9248,9418,14400,144002,32,3,10,91945,1000,0,0,3587,0,2,135,22,0,16,1,1,831.7686093,39185.54343,124837,177790,177801,430.5952411,214082,egregory,8/20/2015,102793,0,8/20/2015,M,D,R,F,,9,LG,0,0,LG,0,0,N,N,N,0,0,1850586.697,6315518.867,40,91945,91945,LG,LG,9,N,Y,2002,2002,14400,14400,601,601,6315518.867,1850586.697,6315690.241,1850716.491,6315888.998,1850791.791,1,1,20210,20210,,SR-94 EB OFF,RA,SR-94 EB OFF RA,,STATE ROUTE 94 EB OFF,RAMP,,STATE ROUTE 94 EB OFF RAMP,430.5949723
9248,9418,14400,144002,32,3,10,91945,1000,0,0,3587,0,2,135,22,0,16,1,1,831.7686093,39185.54343,120697,90190,177788,118.1635137,214064,egregory,8/20/2015,5120,0,8/20/2015,M,D,4,B,0,3,LG,3250,3274,LG,3251,3275,N,N,N,3250,3275,1850602,6315506,20,91945,91945,LG,LG,3,N,Y,4000,2001,3003,14400,601,601,6315506,1850602,6315471.25,1850649.68,6315433,1850694.75,1,1,10012,20190,,COLLEGE,AV,COLLEGE AV,,COLLEGE,AVE,,COLLEGE AVE,118.1635139
9248,9418,14400,144002,32,3,10,91945,1000,0,0,3587,0,2,135,22,0,16,1,1,831.7686093,39185.54343,120211,89952,177788,395.1813474,214065,egregory,8/20/2015,102792,0,8/20/2015,M,D,R,F,,9,LG,0,0,LG,0,0,N,N,N,0,0,1850869,6315779,40,91945,91945,LG,LG,9,N,Y,2001,2001,14400,14400,601,601,6315779,1850869,6315591.621,1850811.41,6315433,1850694.75,2,1,20190,20190,,SR-94 WB ON,RA,SR-94 WB ON RA,,STATE ROUTE 94 WB ON,RAMP,,STATE ROUTE 94 WB ON RAMP,395.1812338
9248,9418,14400,144002,32,3,10,91945,1000,0,0,3587,0,2,135,22,0,16,1,1,831.7686093,39185.54343,160693,177790,90190,19.99356687,214070,egregory,8/20/2015,5120,0,8/20/2015,M,D,4,B,0,3,LG,3246,3248,LG,3247,3249,N,N,N,3246,3249,1850586.697,6315518.867,20,91945,91945,LG,LG,3,N,Y,4003,2002,3003,14400,601,601,6315518.867,1850586.697,6315512.431,1850594.351,6315506,1850602,1,1,10012,20210,,COLLEGE,AV,COLLEGE AV,,COLLEGE,AVE,,COLLEGE AVE,19.99348086
9248,9418,14400,144002,32,3,10,91945,1000,0,0,3587,0,2,135,22,0,16,1,1,831.7686093,39185.54343,149522,90388,90392,194.1801609,17404,egregory,8/25/2015,5120,0,2/1/1989,M,D,D,B,0,3,LG,0,0,LG,0,0,N,N,N,0,0,1850403,6315861,18,91945,91945,LG,LG,3,N,Y,2002,2002,14400,14400,601,601,6315861,1850403,6315769.747,1850379.391,6315675,1850401,1,1,20220,20210,,COLLEGE,AV,COLLEGE AV,,COLLEGE,AVE,,COLLEGE AVE,194.1800783
9247,9417,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,475.2652921,9874.707211,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9246,9416,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,874.7652334,33879.79465,6808,89906,89908,135.0037037,13069,fjessie,11/26/2019,4278,0,4/1/1980,M,D,4,B,0,3,LG,7376,7398,LG,7377,7399,N,N,N,7376,7399,1850896,6319189,35,91945,91945,LG,LG,3,N,Y,2007,2019,14400,14400,602,602,6319189,1850896,6319256.998,1850895.496,6319324,1850895,1,1,20040,20230,,BROADWAY,,BROADWAY,,BROADWAY,,,BROADWAY,135.0037617
9245,9415,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,649.9744555,13664.9207,64535,89919,89748,164.2263291,18567,fjessie,11/26/2019,5375,0,4/1/1980,M,D,L,B,0,5,LG,3400,3438,LG,3401,3439,N,N,N,3400,3439,1850887,6318535.381,20,91945,91945,LG,LG,5,N,Y,2006,2016,14400,14400,602,602,6318535.381,1850887,6318539.685,1850968.887,6318544,1851051,1,1,20080,20100,,CITRUS,ST,CITRUS ST,,CITRUS,ST,,CITRUS ST,164.2263333
9244,9414,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,1466.553808,109517.3322,22428,89752,89607,186.0107631,64244,fjessie,11/26/2019,16242,0,4/1/1980,M,D,L,B,0,5,LG,3440,3498,LG,3441,3499,N,N,N,3440,3499,1851049,6319326,20,91945,91945,LG,LG,5,N,Y,2007,2008,14400,14400,602,602,6319326,1851049,6319327,1851141.995,6319328.001,1851235,1,1,20040,20250,,WEST,ST,WEST ST,,WEST,ST,,WEST ST,186.010719
9244,9414,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,1466.553808,109517.3322,46788,89909,89753,154.029218,19957,fjessie,11/26/2019,5673,0,4/1/1980,R,D,P,B,0,P,LG,3400,3438,LG,3401,3439,N,N,N,3400,3439,1850895,6319584,0,91945,91945,LG,LG,P,N,N,2008,2008,14400,14400,602,602,6319584,1850895,6319585.5,1850971.985,6319587,1851049,1,1,20240,20020,,CORONA,ST,CORONA ST,,CORONA,ST,,CORONA ST,154.029238
9244,9414,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,1466.553808,109517.3322,46787,89753,89608,186.024192,19956,fjessie,11/26/2019,5673,0,4/1/1980,R,D,P,B,0,P,LG,3440,3498,LG,3441,3499,N,N,N,3440,3499,1851049,6319587,0,91945,91945,LG,LG,P,N,N,2008,2008,14400,14400,602,602,6319587,1851049,6319588.5,1851141.988,6319590,1851235,1,1,20250,20020,,CORONA,ST,CORONA ST,,CORONA,ST,,CORONA ST,186.024148
9244,9414,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,1466.553808,109517.3322,107669,89752,89753,261,128435,fjessie,11/26/2019,43502,0,,R,D,P,B,0,P,LG,0,0,LG,0,0,N,N,N,0,0,1851049,6319326,0,91945,91945,LG,LG,P,N,N,2008,2008,14400,14400,602,602,6319326,1851049,6319456,1851049,6319587,1851049,1,1,20250,20240,,ALLEY,,ALLEY,,ALLEY,,,ALLEY,261.0001342
9244,9414,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,1466.553808,109517.3322,100459,89608,89610,119.1632463,42196,fjessie,11/26/2019,10465,0,4/1/1980,R,D,P,B,0,P,LG,7450,7498,LG,7451,7499,N,N,N,7450,7499,1851235,6319590,0,91945,91945,LG,LG,P,N,N,2008,2008,14400,14400,602,602,6319590,1851235,6319649.999,1851234.726,6319709.162,1851234.455,1,1,20020,20020,,LEMON,AV,LEMON AV,,LEMON,AVE,,LEMON AVE,119.1630812
9244,9414,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,1466.553808,109517.3322,100458,89607,89608,261.999,42195,fjessie,11/26/2019,10465,0,4/1/1980,R,D,P,B,0,P,LG,7400,7448,LG,7401,7449,N,N,N,7400,7449,1851235,6319328.001,0,91945,91945,LG,LG,P,N,N,2008,2008,14400,14400,602,602,6319328.001,1851235,6319459.001,1851235,6319590,1851235,1,1,20030,20250,,LEMON,AV,LEMON AV,,LEMON,AVE,,LEMON AVE,261.9991479
9243,9413,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,925.3059682,39716.22964,121321,89742,89273,519.0963109,34056,fjessie,11/26/2019,8669,0,4/1/1980,M,D,L,B,0,5,LG,3440,3598,LG,3441,3599,N,N,N,3440,3599,1851055,6318956.001,20,91945,91945,LG,LG,5,N,Y,2005,2007,14400,14400,602,602,6318956.001,1851055,6318961.009,1851314.952,6318966,1851574,1,1,20070,20040,,HARRIS,ST,HARRIS ST,,HARRIS,ST,,HARRIS ST,519.0962571
9242,9412,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,983.2303933,40779.88195,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9241,9411,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,938.7309135,40744.44649,78895,89751,89287,623.5622303,63359,fjessie,11/26/2019,16005,0,4/1/1980,M,D,L,B,0,5,LG,3440,3598,LG,3441,3599,N,N,N,3440,3599,1851049,6318214,20,91945,91945,LG,LG,5,N,Y,2003,2004,14400,14400,602,602,6318214,1851049,6318220.739,1851360.927,6318411,1851566,1,1,20050,20060,,VISTA,AV,VISTA AV,,VISTA,AVE,,VISTA AVE,623.5620961
9240,9410,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,897.7054576,39743.80872,31263,89141,89080,69.02913223,45141,fjessie,9/30/2016,11231,0,4/1/1980,M,D,4,B,0,3,LG,3568,3698,LG,3569,3699,N,N,N,3568,3699,1851674,6317881,35,91945,91945,LG,LG,3,N,Y,2001,2000,14400,14400,601,602,6317881,1851674,6317881.946,1851708.987,6317883,1851743,1,1,20190,20000,,MASSACHUSETTS,AV,MASSACHUSETTS AV,,MASSACHUSETTS,AVE,,MASSACHUSETTS AVE,69.02899418
9240,9410,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,897.7054576,39743.80872,138118,177755,177759,75.35137455,214022,fjessie,11/26/2019,11231,0,8/19/2015,M,D,4,B,0,3,LG,3560,3564,LG,3561,3565,N,N,N,3560,3565,1851561.845,6317881.15,35,91945,91945,LG,LG,3,N,Y,2002,2003,14400,14400,601,602,6317881.15,1851561.845,6317881.08,1851599.845,6317881.013,1851637.196,1,1,20180,20090,,MASSACHUSETTS,AV,MASSACHUSETTS AV,,MASSACHUSETTS,AVE,,MASSACHUSETTS AVE,75.35135205
9240,9410,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,897.7054576,39743.80872,138117,177759,89141,36.80376148,214021,fjessie,9/30/2016,11231,0,8/19/2015,M,D,4,B,0,3,LG,3566,3566,LG,3567,3567,N,N,N,3566,3567,1851637.196,6317881.013,35,91945,91945,LG,LG,3,N,Y,2002,2003,14400,14400,601,602,6317881.013,1851637.196,6317881,1851655.196,6317881,1851674,1,1,20180,20090,,MASSACHUSETTS,AV,MASSACHUSETTS AV,,MASSACHUSETTS,AVE,,MASSACHUSETTS AVE,36.80374359
9240,9410,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,897.7054576,39743.80872,122781,89933,177764,447.0740677,214033,fjessie,11/26/2019,11231,0,8/19/2015,M,D,4,B,0,3,LG,3400,3506,LG,3401,3507,N,N,N,3400,3507,1850880,6317873,35,91945,91945,LG,LG,3,N,Y,2009,2003,14400,14400,601,602,6317873,1850880,6317877.147,1851103.962,6317881,1851327,1,1,20170,20050,,MASSACHUSETTS,AV,MASSACHUSETTS AV,,MASSACHUSETTS,AVE,,MASSACHUSETTS AVE,447.0741577
9240,9410,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,897.7054576,39743.80872,120206,177760,177755,195.6886157,214027,fjessie,11/26/2019,11231,0,8/19/2015,M,D,4,B,0,3,LG,3516,3558,LG,3517,3559,N,N,N,3516,3559,1851366.163,6317881.275,35,91945,91945,LG,LG,3,N,Y,2009,2003,14400,14400,601,602,6317881.275,1851366.163,6317881.78,1851464.158,6317881.15,1851561.845,1,1,20170,20090,,MASSACHUSETTS,AV,MASSACHUSETTS AV,,MASSACHUSETTS,AVE,,MASSACHUSETTS AVE,195.688559
9240,9410,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,897.7054576,39743.80872,116633,177759,177760,708.167478,214029,fjessie,11/26/2019,102787,0,8/19/2015,M,D,R,F,,9,LG,0,0,LG,0,0,N,N,N,0,0,1851637.196,6317881.013,18,91945,91945,LG,LG,9,N,Y,2003,2003,14400,14400,602,602,6317881.013,1851637.196,6318163.443,1851487.424,6317881.275,1851366.163,1,1,20050,20050,,SR-94 EB OFF,RA,SR-94 EB OFF RA,,STATE ROUTE 94 EB OFF,RAMP,,STATE ROUTE 94 EB OFF RAMP,708.1677251
9240,9410,14400,144002,32,3,10,91945,1000,0,0,3588,0,2,135,22,0,16,1,1,897.7054576,39743.80872,116634,177764,177760,39.16480914,214032,fjessie,11/26/2019,11231,0,8/19/2015,M,D,4,B,0,3,LG,3508,3514,LG,3509,3515,N,N,N,3508,3515,1851327,6317881,35,91945,91945,LG,LG,3,N,Y,2009,2003,14400,14400,601,602,6317881,1851327,6317881.057,1851347,6317881.275,1851366.163,1,1,20170,20090,,MASSACHUSETTS,AV,MASSACHUSETTS AV,,MASSACHUSETTS,AVE,,MASSACHUSETTS AVE,39.16486784
9239,9409,14400,144002,32,3,10,91945,1000,0,0,3587,0,2,135,22,0,16,1,1,1602.156033,130350.9,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9238,9408,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,1057.731593,37730.20166,46789,89275,89180,54,19959,fjessie,11/26/2019,5673,0,4/1/1980,R,D,P,B,0,P,LG,3600,3648,LG,3601,3649,N,N,N,3600,3649,1851574,6319585,20,91945,91945,LG,LG,P,N,N,2003,2003,14400,14400,602,602,6319585,1851574,6319585,1851601,6319585,1851628,1,1,20050,20010,,CORONA,ST,CORONA ST,,CORONA,ST,,CORONA ST,54.00022009
9238,9408,14400,144002,32,3,10,91945,1000,0,0,3577,0,2,135,22,0,16,1,1,1057.731593,37730.20166,145975,89274,89275,253,49405,fjessie,11/26/2019,12165,0,4/1/1980,M,D,L,B,0,5,LG,7398,7448,LG,7399,7449,N,N,N,7398,7449,1851574,6319332,20,91945,91945,LG,LG,5,N,Y,2003,2008,14400,14400,602,602,6319332,1851574,6319458,1851574,6319585,1851574,1,1,20050,20030,,NORTH,AV,NORTH AV,,NORTH,AVE,,NORTH AVE,253.0001502
9237,9406,14400,144001,32,3,10,91945,1000,0,0,3636,0,2,135,22,0,16,1,1,676.1745972,26842.74569,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9236,9405,14400,144001,32,3,10,91945,1000,0,0,3636,0,2,135,22,0,16,1,1,640.0530348,18543.36105,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9235,9404,14400,144001,32,3,10,91945,1000,0,0,3636,0,2,135,22,0,16,1,1,906.4381032,29391.0722,110799,90253,90245,329.0379917,51302,fjessie,9/11/2019,12606,0,4/1/1980,M,D,L,B,0,5,LG,7700,7798,LG,7701,7799,N,N,N,7700,7799,1850551,6321165,20,91945,91945,LG,LG,5,N,Y,1024,1032,14400,14400,602,602,6321165,1850551,6321329.981,1850553.507,6321494,1850556,1,1,10330,10420,,PACIFIC,AV,PACIFIC AV,,PACIFIC,AVE,,PACIFIC AVE,329.0379897
9234,9403,14400,144001,32,3,10,91945,1000,0,0,3636,0,2,135,22,0,16,1,1,996.6817395,56551.40452,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9233,9402,14400,144001,32,3,10,91945,1000,0,0,3636,0,2,135,22,0,16,1,1,831.2311241,41467.79655,147779,90713,90200,601.7051198,37269,fjessie,9/11/2019,9320,0,4/1/1980,M,D,4,B,0,3,LG,3200,3348,LG,3201,3349,N,N,N,3200,3349,1849987,6321610,35,91945,91945,LG,LG,3,N,Y,1033,1034,14400,14400,602,603,6321610,1849987,6321624.629,1850287.644,6321639,1850588,1,1,10440,10310,,LEMON GROVE,AV,LEMON GROVE AV,,LEMON GROVE,AVE,,LEMON GROVE AVE,601.7048995
9232,9401,14400,144001,32,3,10,91945,1000,0,0,3616,0,2,135,22,0,16,1,1,884.4735607,19823.70574,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9231,9400,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,712.3008659,23340.19772,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9230,9399,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,571.1335302,15196.36241,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9229,9398,14400,144001,32,3,10,91945,1000,0,0,3612,0,2,135,22,0,16,1,1,1375.181831,50430.23268,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9228,9397,14400,144001,32,3,10,91945,1000,0,0,3616,0,2,135,22,0,16,1,1,1105.634066,31432.95375,16453,89966,90064,85.00589392,114486,fjessie,9/17/2018,103981,0,,C,P,7,B,0,7,LG,0,0,LG,0,0,N,N,N,0,0,1850862,6323637.001,10,91945,91945,LG,LG,7,N,Y,1018,1018,14400,14400,603,603,6323637.001,1850862,6323636.495,1850819.003,6323636,1850777,1,1,10290,10290,,PRIVATE,DY,PRIVATE DY,,PRIVATE,DRWY,,PRIVATE DRWY,85.00605179
9227,9396,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,765.8546229,31837.48893,1690,89895,89728,166.0271062,14011,fjessie,9/11/2019,4455,0,4/1/1980,M,D,L,B,0,5,LG,3400,3448,LG,3401,3449,N,N,N,3400,3449,1850903,6320515,20,91945,91945,LG,LG,5,N,Y,2008,1029,14400,14400,602,602,6320515,1850903,6320516.5,1850985.986,6320518,1851069,1,1,20020,10390,,BUENA VISTA,AV,BUENA VISTA AV,,BUENA VISTA,AVE,,BUENA VISTA AVE,166.0271022
9227,9396,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,765.8546229,31837.48893,66450,89723,89593,171.0052082,50247,fjessie,9/11/2019,12365,0,4/1/1980,M,D,L,B,0,5,LG,3450,3498,LG,3451,3499,N,N,N,3450,3499,1851075,6321173,20,91945,91945,LG,LG,5,N,Y,1028,1025,14400,14400,602,602,6321173,1851075,6321173.115,1851160.999,6321174,1851246,1,1,10380,10340,,OLIVE,ST,OLIVE ST,,OLIVE,ST,,OLIVE ST,171.0051943
9227,9396,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,765.8546229,31837.48893,122770,89728,177648,167.9252956,213839,fjessie,9/11/2019,43501,0,7/17/2015,M,D,A,B,0,A,LG,0,0,LG,0,0,N,N,N,0,0,1851069,6320518,10,91945,91945,LG,LG,A,N,Y,1028,1029,14400,14400,602,602,6320518,1851069,6320601.996,1851069.769,6320685.918,1851070.538,1,1,10380,10390,,ALLEY,,ALLEY,,ALLEY,,,ALLEY,167.9253461
9227,9396,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,765.8546229,31837.48893,120193,177648,89723,487.1021848,213840,fjessie,9/11/2019,43501,0,7/17/2015,R,D,P,B,0,P,LG,0,0,LG,0,0,N,N,N,0,0,1851070.538,6320685.918,0,91945,91945,LG,LG,P,N,N,1028,1029,14400,14400,602,602,6320685.918,1851070.538,6320929.908,1851072.773,6321173,1851075,1,1,10380,10390,,ALLEY,,ALLEY,,ALLEY,,,ALLEY,487.1021364
9226,9395,14400,144001,32,3,10,91945,1000,0,0,3616,0,2,135,22,0,16,1,1,1242.11757,46150.59817,38922,89701,89687,139.4453298,13077,fjessie,9/17/2018,4278,0,4/1/1980,M,D,4,B,0,3,LG,8070,8088,LG,8071,8089,N,N,N,8070,8089,1851091,6323639,35,91945,91945,LG,LG,3,N,Y,1016,1018,14400,14400,603,603,6323639,1851091,6323707.772,1851104.052,6323776,1851117,1,1,10190,10300,,BROADWAY,,BROADWAY,,BROADWAY,,,BROADWAY,139.4453732
9226,9395,14400,144001,32,3,10,91945,1000,0,0,3616,0,2,135,22,0,16,1,1,1242.11757,46150.59817,161780,89824,89701,685.1666889,205164,apaddy,4/14/2022,4278,0,9/30/2013,M,D,4,B,0,3,LG,8000,8068,LG,8001,8069,N,N,N,8000,8069,1850968,6322965,35,91945,91945,LG,LG,3,N,Y,1016,1018,14400,14400,603,603,6322965,1850968,6323302.683,1851028.063,6323639,1851091,1,1,10190,10290,,BROADWAY,,BROADWAY,,BROADWAY,,,BROADWAY,685.1666095
9225,9394,14400,144001,32,3,10,91945,1000,0,0,3612,0,2,135,22,0,16,1,1,1036.142516,49078.46123,107668,89681,89680,107.0046728,128432,fjessie,9/11/2019,43499,0,,M,D,A,B,0,A,LG,0,0,LG,0,0,N,N,N,0,0,1851125,6322208,10,91945,91945,LG,LG,A,N,Y,1037,1037,14400,14400,603,603,6322208,1851125,6322261.998,1851125.505,6322315,1851126,1,1,10270,10270,,ALLEY,,ALLEY,,ALLEY,,,ALLEY,107.0044588
9225,9394,14400,144001,32,3,10,91945,1000,0,0,3612,0,2,135,22,0,16,1,1,1036.142516,49078.46123,106101,89681,89562,163.0276234,128431,fjessie,9/11/2019,43499,0,,M,D,A,B,0,A,LG,0,0,LG,0,0,N,N,N,0,0,1851125,6322208,10,91945,91945,LG,LG,A,N,Y,1035,1037,14400,14400,603,603,6322208,1851125,6322209.509,1851206.986,6322211.001,1851288,1,1,10260,10270,,ALLEY,,ALLEY,,ALLEY,,,ALLEY,163.0272971
9224,9393,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,849.0983235,29146.7026,84389,89604,89467,172.0261608,13999,fjessie,9/11/2019,4455,0,4/1/1980,M,D,L,B,0,5,LG,3500,3548,LG,3501,3549,N,N,N,3500,3549,1851239,6320521,20,91945,91945,LG,LG,5,N,Y,2008,1027,14400,14400,602,602,6320521,1851239,6320522.5,1851324.987,6320524,1851411,1,1,20020,10370,,BUENA VISTA,AV,BUENA VISTA AV,,BUENA VISTA,AVE,,BUENA VISTA AVE,172.0261448
9223,9392,14400,144001,32,3,10,91945,1000,0,0,3562,0,2,135,22,0,16,1,1,870.8520559,34342.97011,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9222,9391,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,1153.787031,57014.97553,88916,89460,89233,175.0028571,50253,fjessie,9/11/2019,12365,0,4/1/1980,M,D,L,B,0,5,LG,3550,3558,LG,3551,3559,N,N,N,3550,3559,1851418,6321174,20,91945,91945,LG,LG,5,N,Y,1026,1025,14400,14400,602,602,6321174,1851418,6321173.497,1851505.999,6321173,1851593,1,1,10360,10350,,OLIVE,ST,OLIVE ST,,OLIVE,ST,,OLIVE ST,175.0028352
9222,9391,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,1153.787031,57014.97553,133342,178913,178914,164.0009494,215499,fjessie,9/11/2019,128933,0,11/24/2015,A,P,7,B,,Z,LG,90,198,LG,91,199,N,N,N,90,199,1851235.746,6321543.203,10,91945,91945,LG,LG,7,N,Y,1025,1025,14400,14400,602,602,6321543.203,1851235.746,6321472.453,1851266.965,6321469.293,1851348.858,1,1,10340,10340,,CITRONICA,LN,CITRONICA LN,,CITRONICA,LN,,CITRONICA LN,164.000729
9222,9391,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,1153.787031,57014.97553,133343,89233,89222,456.759325,215500,fjessie,9/11/2019,12165,0,11/24/2015,M,D,L,B,0,5,LG,7700,7778,LG,7701,7779,N,N,N,7700,7779,1851593,6321173,20,91945,91945,LG,LG,5,N,Y,1022,1025,14400,14400,602,602,6321173,1851593,6321400.954,1851597.471,6321629.661,1851602.23,1,1,10250,10340,,NORTH,AV,NORTH AV,,NORTH,AVE,,NORTH AVE,456.759333
9222,9391,14400,144001,32,3,10,91945,1000,0,0,3567,0,2,135,22,0,16,1,1,1153.787031,57014.97553,132751,178913,89222,387.1726298,215498,fjessie,9/11/2019,10964,0,11/24/2015,M,D,L,B,0,5,LG,3494,3598,LG,3495,3599,N,N,N,3494,3599,1851235.746,6321543.203,20,91945,91945,LG,LG,5,N,Y,1021,1021,14400,14400,602,602,6321543.203,1851235.746,6321602.461,1851419.755,6321629.661,1851602.23,1,1,10240,10240,,MAIN,ST,MAIN ST,,MAIN,ST,,MAIN ST,387.1726944
