wkt_geom,OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
Point (6288331.64368538558483124 1860269.23384231328964233),1715,MTS_12813,MTS,12813,Texas St & Camino Del Rio S,32.76770057,-117.1391883,12813,0,,1,F-N/B,txcams
Point (6288448.64345139265060425 1857766.23425514996051788),1716,MTS_12814,MTS,12814,Texas St & Madison Av,32.76082429,-117.1387383,12814,0,,1,N-N/B,
Point (6290999.64392679929733276 1844584.23601289093494415),1717,MTS_12818,MTS,12818,30th St & Elm St,32.72465551,-117.1300789,12818,0,,1,F-N/B,
Point (6291092.64341272413730621 1854700.23480972647666931),1718,MTS_12819,MTS,12819,30th St & Polk Av,32.7524596,-117.1300541,12819,0,,1,F-N/B,
Point (6291106.64338472485542297 1857231.23466898500919342),1719,MTS_12822,MTS,12822,30th St & Monroe Av,32.7594159,-117.1300781,12822,0,,1,F-N/B,
Point (6291079.64343872666358948 1853368.23484906554222107),1720,MTS_12824,MTS,12824,30th St & University Av,32.74879854,-117.1300599,12824,0,,1,F-N/B,30uniN
Point (6291191.64387089014053345 1846488.23581381142139435),1721,MTS_12828,MTS,12828,30th St & Juniper St,32.72989275,-117.1295069,12828,0,,1,F-N/B,
Point (6291304.6439729630947113 1849312.23541514575481415),1722,MTS_12830,MTS,12830,30th St & Redwood St,32.7376566,-117.1292169,12830,0,,1,F-N/B,30red
Point (6291333.64227455854415894 1872827.23267640173435211),1723,MTS_12831,MTS,12831,Gramercy Dr & Ruffin Rd,32.80228388,-117.1297678,12831,0,,1,F-W/B,
Point (6293113.6419953852891922 1878238.23202498257160187),1724,MTS_12836,MTS,12836,Ruffin Rd & Sky Park Ct,32.81719616,-117.124123,12836,0,,1,F-N/B,rufsky
Point (6294529.641788050532341 1875906.23242390155792236),1732,MTS_12846,MTS,12846,Ruffin Rd & Aero Dr,32.81081963,-117.1194509,12846,0,,2,M-Street-N/B,rufaer
Point (6298703.6413140594959259 1876653.23257030546665192),1734,MTS_12855,MTS,12855,Santo Rd & Snook St,32.81296753,-117.1058866,12855,0,,1,F-N/B,
Point (6299440.64377705752849579 1831620.23799081146717072),1735,MTS_12860,MTS,12860,43rd St & Delta St,32.68921909,-117.1022899,12860,0,,0,F-N/B,delt43
Point (6299517.64362305402755737 1834325.23783014714717865),1736,MTS_12861,MTS,12861,Logan Av & 43rd St,32.69665502,-117.1021115,12861,0,,1,F-E/B,
Point (6300073.64251105487346649 1852889.23547898232936859),1737,MTS_12863,MTS,12863,Fairmount Av & Wightman St,32.74768727,-117.1007967,12863,0,,1,N-N/B,
Point (6300085.6424870491027832 1853743.2354113906621933),1738,MTS_12864,MTS,12864,Fairmount Av & University Av,32.7500346,-117.1007803,12864,0,,1,F-N/B,faiuni
Point (6300110.64243705570697784 1854995.23553206026554108),1739,MTS_12865,MTS,12865,Fairmount Av & Orange Av,32.75347606,-117.1007322,12865,0,,1,F-N/B,
Point (6300105.64244705438613892 1856418.23498263955116272),1740,MTS_12866,MTS,12866,Fairmount Av & Meade Av,32.75738681,-117.1007863,12866,0,,1,F-N/B,
Point (6300718.64384572207927704 1827090.2388487309217453),1741,MTS_12867,MTS,12867,Highland Av & Plaza Bl,32.67679786,-117.0980166,12867,0,,1,F-N/B,
Point (6300885.64252747595310211 1845331.2361593097448349),1742,MTS_12868,MTS,12868,Fairmount Av & Ridgeview Dr,32.72693365,-117.097956,12868,0,,1,F-N/B,
Point (6301164.64164139330387115 1866594.23398755490779877),1743,MTS_12869,MTS,12869,Mission Gorge Rd & Twain Av,32.78537743,-117.0976109,12869,0,,1,F-N/B,
Point (6301186.64159739017486572 1867580.23398406803607941),1744,MTS_12870,MTS,12870,Mission Gorge Rd & Vandever Av,32.78808776,-117.0975654,12870,0,,1,F-N/B,
Point (6301403.64214763045310974 1860045.23461839556694031),1746,MTS_12872,MTS,12872,Fairmount Av & Talmadge Canyon Row,32.76738401,-117.0966603,12872,0,,1,F-N/B,
Point (6301514.64389413595199585 1824598.23891147971153259),1747,MTS_12873,MTS,12873,Highland Av & 18th St,32.66996683,-117.0953643,12873,0,,1,F-N/B,high18
Point (6302121.64399246871471405 1822686.23945464193820953),1748,MTS_12877,MTS,12877,Highland Av & 24th St,32.66472556,-117.0933417,12877,0,,1,F-N/B,
Point (6302143.64329230785369873 1834563.23768222332000732),1749,MTS_12878,MTS,12878,47th St & Logan Av,32.6973678,-117.0935825,12878,0,,1,F-N/B,47log
Point (6302147.64328430593013763 1835105.23758247494697571),1750,MTS_12879,MTS,12879,47th St & T St,32.69885748,-117.0935837,12879,0,,1,F-N/B,
Point (6302150.64327830076217651 1835785.23753480613231659),1751,MTS_12880,MTS,12880,47th St & Ocean View Bl,32.7007264,-117.0935918,12880,0,,1,F-N/B,
Point (6302537.64414471387863159 1821397.23907989263534546),1753,MTS_12884,MTS,12884,Highland Av & 28th St,32.66119222,-117.0919563,12884,0,,1,F-N/B,
Point (6304129.64391346275806427 1816404.24020764231681824),1757,MTS_12889,MTS,12889,4th Av & D St,32.64750511,-117.0866537,12889,0,,1,F-N/B,
Point (6304848.64280354976654053 1836838.2377253919839859),1758,MTS_12892,MTS,12892,Euclid Av & Manzanares Wy,32.70368007,-117.0848495,12892,0,,1,F-N/B,
Point (6304856.64278754591941833 1838587.23750822246074677),1759,MTS_12893,MTS,12893,Euclid Av & Naranja St,32.70848706,-117.0848691,12893,0,,1,N-N/B,
Point (6304938.6422954648733139 1843516.23683656752109528),1760,MTS_12894,MTS,12894,Euclid Av & Federal Bl,32.72203533,-117.0847308,12894,0,,1,F-N/B,
Point (6305373.64175355434417725 1859853.23500239849090576),1761,MTS_12896,MTS,12896,Collwood Bl & 4819,32.76694425,-117.0837412,12896,0,,2,F-N/B,
Point (6306214.943876713514328 1814098.74022547900676727),1763,MTS_12903,MTS,12903,3rd Av & F St,32.64121468,-117.07982,12903,0,,1,F-N/B,3rdf
Point (6306288.64156396687030792 1857360.23506714403629303),1764,MTS_12904,MTS,12904,Collwood Bl & Monroe Av,32.76011275,-117.0807002,12904,0,,1,F-N/B,
Point (6306553.64201821386814117 1846756.23659014701843262),1766,MTS_12907,MTS,12907,54th St & Laurel St,32.73097532,-117.0795638,12907,0,,2,F-N/B,
Point (6306575.64197422564029694 1847851.23636864125728607),1767,MTS_12908,MTS,12908,54th St & Nutmeg St,32.73398522,-117.0795206,12908,0,,1,M-Street-N/B,
Point (6306597.6419302225112915 1848634.23644305765628815),1768,MTS_12909,MTS,12909,54th St & College Grove Dr,32.73613764,-117.0794693,12909,0,,1,F-N/B,
Point (6306669.64178621768951416 1852432.23573681712150574),1769,MTS_12910,MTS,12910,54th St & Lea St,32.74657735,-117.0793335,12910,0,,2,F-N/B,
Point (6306735.64165422320365906 1855574.23568639159202576),1771,MTS_12912,MTS,12912,54th St & Trojan Av,32.75521402,-117.0792001,12912,0,,1,F-N/B,
Point (6306705.64171421527862549 1853715.23546738922595978),1772,MTS_12913,MTS,12913,54th St & University Av,32.75010423,-117.0792496,12913,0,,1,F-N/B,
Point (6306744.64163622260093689 1856699.23540489375591278),1773,MTS_12914,MTS,12914,54th St & El Cajon Bl,32.75830609,-117.0791999,12914,0,,1,F-N/B,54elcn
Point (6307063.64198246598243713 1844216.23707698285579681),1775,MTS_12916,MTS,12916,Bayview Heights Dr & Bayview Heights Pl,32.72400572,-117.07784,12916,0,,1,M-Street-E/B,
Point (6307201.64072221517562866 1870075.23358722031116486),1776,MTS_12917,MTS,12917,Waring Rd & Greenbrier Av,32.79507767,-117.078059,12917,0,,1,F-N/B,
Point (6307402.6439291387796402 1810484.24089281260967255),1777,MTS_12918,MTS,12918,3rd Av & I St,32.63130681,-117.075869,12918,0,,1,F-N/B,
Point (6307729.64196279644966125 1844760.23697322607040405),1778,MTS_12919,MTS,12919,Bayview Heights Dr & Hudson Bay Ter,32.72551533,-117.0756886,12919,0,,2,F-E/B,
Point (6307775.64416739344596863 1809333.24122631549835205),1779,MTS_12920,MTS,12920,3rd Av & J St,32.62815162,-117.074628,12920,0,,1,F-N/B,3rdj
Point (6308249.64223513007164001 1839821.23733681440353394),1780,MTS_12922,MTS,12922,Pyramid St & Kenwood St,32.71195266,-117.073871,12922,0,,2,F-N/B,
Point (6308430.64252930879592896 1835551.23800280690193176),1781,MTS_12923,MTS,12923,58th St & Mira Flores Dr,32.70022125,-117.073173,12923,0,,1,F-N/B,
Point (6308623.64378371834754944 1806724.24152305722236633),1782,MTS_12924,MTS,12924,3rd Av & L St,32.62099967,-117.0718071,12924,0,,1,F-N/B,
Point (6309436.64412622153759003 1804220.24193789064884186),1785,MTS_12927,MTS,12927,3rd Av & Naples St,32.61413547,-117.069103,12927,0,,1,F-N/B,
Point (6309682.64100955426692963 1861744.23482930660247803),1787,MTS_12929,MTS,12929,College Av & Lindo Paseo,32.77223524,-117.0697729,12929,0,,1,F-N/B,colpas
Point (6309799.64405637979507446 1803097.24188731610774994),1788,MTS_12930,MTS,12930,3rd Av & Oxford St,32.61105695,-117.0678956,12930,0,,1,F-N/B,
Point (6310061.64090771973133087 1860482.23505672812461853),1789,MTS_12931,MTS,12931,College Av & Pontiac St,32.76877504,-117.0685077,12931,0,,1,F-N/B,
Point (6310253.64413264393806458 1801690.24207665026187897),1790,MTS_12932,MTS,12932,3rd Av & Palomar St,32.60719985,-117.0663857,12932,0,,1,F-N/B,3rdpal
Point (6310596.64115005731582642 1859302.23512014746665955),1791,MTS_12934,MTS,12934,College Av & Arosa St,32.76554354,-117.0667373,12934,0,,1,F-N/B,
Point (6310615.64406479895114899 1800565.24235814809799194),1792,MTS_12935,MTS,12935,3rd Av & Quintard St,32.60411579,-117.0651817,12935,0,,1,F-N/B,
Point (6310619.64044788479804993 1869293.23416697978973389),1793,MTS_12936,MTS,12936,College Av & Camino Rico,32.79300258,-117.0669171,12936,0,,1,F-N/B,
Point (6310737.64086805284023285 1856571.23566089570522308),1794,MTS_12937,MTS,12937,College Av & Adelaide Av,32.75804089,-117.0662091,12937,0,,1,F-N/B,
Point (6310835.64428097009658813 1797288.24267856776714325),1795,MTS_12938,MTS,12938,3rd Av & Main St,32.5951143,-117.0643843,12938,0,,1,F-N/B,mai3rd
Point (6310857.6442369669675827 1798619.24264122545719147),1796,MTS_12939,MTS,12939,3rd Av & Anita St,32.59877277,-117.0643466,12939,0,,1,F-N/B,
Point (6310832.64395888149738312 1799905.24236580729484558),1797,MTS_12940,MTS,12940,3rd Av & Orange Av,32.60230656,-117.0644604,12940,0,,1,F-N/B,ora3rd
Point (6311261.64113238453865051 1854821.23588006198406219),1798,MTS_12943,MTS,12943,College Av & University Av,32.75324258,-117.0644603,12943,0,,1,F-N/B,unicol
Point (6311329.64034022390842438 1867444.23458413779735565),1799,MTS_12945,MTS,12945,College Av & St Therese Wy,32.78793619,-117.0645599,12945,0,,0,F-N/B,
Point (6311653.64428538084030151 1793401.24323472380638123),1800,MTS_12946,MTS,12946,Beyer Wy & Palm Av,32.58444915,-117.0616303,12946,0,,1,F-N/B,beypal
Point (6312165.64030863344669342 1865938.23464339971542358),1801,MTS_12948,MTS,12948,College Av & Del Cerro Bl,32.78381512,-117.0618017,12948,0,,1,F-N/B,
Point (6312480.64427180588245392 1791374.24367980659008026),1802,MTS_12950,MTS,12950,Picador Bl & Arey Dr,32.57889599,-117.0588947,12950,0,,1,F-N/B,
Point (6313079.64110530912876129 1852067.23646681010723114),1803,MTS_12952,MTS,12952,College Av & Billman St,32.74571257,-117.058478,12952,0,,1,N-N/B,
Point (6313446.64430829882621765 1790321.24348922073841095),1805,MTS_12957,MTS,12957,Picador Bl & Cedar Glen Wy,32.57602258,-117.0557327,12957,0,,1,F-N/B,
Point (6313956.64427255094051361 1789652.24384297430515289),1806,MTS_12960,MTS,12960,Picador Bl & Del Sol Bl,32.57419478,-117.0540605,12960,0,,1,F-N/B,
Point (6314420.64071989059448242 1851674.23626856505870819),1807,MTS_12962,MTS,12962,College Av & College Grove Dr,32.74466098,-117.054107,12962,0,,2,F-N/B,
Point (6315624.64093655347824097 1850551.23654605448246002),1808,MTS_12963,MTS,12963,College Av & Federal Bl,32.74160006,-117.0501635,12963,0,,1,F-N/B,
Point (6316137.64122287929058075 1843000.23754048347473145),1809,MTS_12965,MTS,12965,Madera St & Primera St,32.72085823,-117.0483072,12965,0,,2,F-E/B,
Point (6316689.64011888206005096 1860559.23523081839084625),1810,MTS_12966,MTS,12966,70th St & El Cajon Bl,32.76912778,-117.0469489,12966,0,,1,F-N/B,elc70
Point (6316945.64124730229377747 1843980.23754897713661194),1811,MTS_12967,MTS,12967,Madera St & Ramon St,32.72356857,-117.0457046,12967,0,,0,F-N/B,
Point (6317865.64071963727474213 1847918.23721890151500702),1812,MTS_12968,MTS,12968,Massachusetts Av & Balkis Ln,32.73441076,-117.0428107,12968,0,,0,F-N/B,
Point (6317874.64070163667201996 1845522.23741772770881653),1813,MTS_12969,MTS,12969,Massachusetts Av & Madera St,32.72782595,-117.0427222,12969,0,,0,F-N/B,
Point (6320841.64100122451782227 1838174.23833422362804413),1814,MTS_12970,MTS,12970,Meadowbrook Dr & Knollwood Rd,32.70769282,-117.0328958,12970,0,,1,F-N/B,
Point (6321491.64068546891212463 1836692.23867356777191162),1815,MTS_12971,MTS,12971,Meadowbrook Dr & Gribble St,32.70363319,-117.0307467,12971,0,,2,F-N/B,
Point (6321788.64074763655662537 1833920.23864014446735382),1816,MTS_12972,MTS,12972,Deep Dell Rd & Paradise Valley Rd,32.69602093,-117.0297139,12972,0,,1,F-N/B,deepar
Point (6322781.63941779732704163 1862752.23543797433376312),1817,MTS_12973,MTS,12973,Baltimore Dr & Parkway Dr,32.77528126,-117.0271849,12973,0,,1,F-W/B,
Point (6322927.64043813943862915 1843972.23789305984973907),1818,MTS_12974,MTS,12974,Skyline Dr & Canton Dr,32.72367052,-117.0262551,12974,0,,0,F-N/B,skycan
Point (6323073.64014613628387451 1842257.23804222047328949),1819,MTS_12975,MTS,12975,Cardiff St & Carlisle Dr,32.71896011,-117.0257389,12975,0,,1,F-N/B,carcar
Point (6324707.64015896618366241 1841616.23801189661026001),1820,MTS_12976,MTS,12976,Jamacha Rd & Darby St,32.71723173,-117.0204111,12976,0,,2,F-W/B,
Point (6325587.63839897513389587 1869347.2350432276725769),1821,MTS_12977,MTS,12977,Lake Murray Bl & Jackson Dr,32.7934637,-117.0182145,12977,0,,1,F-N/B,lakjac
Point (6326231.63907946646213531 1859591.2361825555562973),1822,MTS_12979,MTS,12979,La Mesa Bl & Grant Av,32.76666393,-117.0158858,12979,0,,1,F-N/B,
Point (6326353.63850738108158112 1870392.23492172360420227),1823,MTS_12980,MTS,12980,Lake Murray Bl & Lake Aral Dr,32.7963512,-117.015747,12980,0,,1,F-N/B,
Point (6327275.63830380141735077 1871638.23472630977630615),1824,MTS_12983,MTS,12983,Lake Murray Bl & Lake Arrowhead Dr,32.7997942,-117.0127764,12983,0,,1,F-N/B,
Point (6327634.6382419764995575 1872129.23472855985164642),1825,MTS_12984,MTS,12984,Lake Murray Bl & Lynnhaven Ln,32.80115085,-117.0116199,12984,0,,1,F-N/B,
Point (6327935.63862422108650208 1864760.23568706214427948),1826,MTS_12986,MTS,12986,Grossmont Center Dr & Center Dr,32.78090437,-117.0104655,12986,0,,1,N-W/B,
Point (6257598.64642447233200073 1870789.23117497563362122),1827,MTS_12990,MTS,12990,Ingraham St & Reed Av,32.79585174,-117.2394838,12990,0,,1,N-N/B,
Point (6266473.64475055038928986 1882307.23012055456638336),1828,MTS_12992,MTS,12992,Clairemont Mesa Bl & 3511,32.82773471,-117.2109506,12992,0,,1,M-Street-E/B,
Point (6273658.64612855017185211 1846245.23465938866138458),1829,MTS_12995,MTS,12995,N Harbor Dr & Liberator Way,32.72880526,-117.1865083,12995,0,,1,F-E/B,
Point (6274260.64590880274772644 1846139.23487138748168945),1830,MTS_12996,MTS,12996,N Harbor Dr & 2701,32.72852879,-117.1845478,12996,0,,1,M-Street-E/B,
Point (6276376.64528572559356689 1857186.23377472162246704),1831,MTS_12998,MTS,12998,Hotel Circle S & 1605,32.75894122,-117.1779874,12998,0,,1,M-TC-Train-E/B,
Point (6278348.6446225494146347 1857419.23396489024162292),1832,MTS_12999,MTS,12999,Hotel Circle S & 875,32.75962964,-117.1715801,12999,0,,1,M-Street-E/B,
Point (6282964.64424879848957062 1860247.23355822265148163),1833,MTS_13001,MTS,13001,Camino De La Reina & Mission Valley West,32.76751308,-117.156646,13001,0,,1,M-Street-W/B,
Point (6282721.64309439063072205 1879929.23126764595508575),1834,MTS_13002,MTS,13002,Balboa Av & Gerald Griffin Drwy,32.82159947,-117.157994,13002,0,,1,F-E/B,
Point (6282511.64187397062778473 1901189.22910189628601074),1835,MTS_13003,MTS,13003,Miramar Rd & Miramar Way,32.88002345,-117.1592811,13003,0,,1,F-E/B,
Point (6294861.64243638515472412 1863850.23389814794063568),1836,MTS_13009,MTS,13009,Camino Del Rio S & 3505,32.77769352,-117.1180438,13009,0,,1,M-Street-E/B,
Point (6301338.64326187968254089 1835681.23774281144142151),1837,MTS_13013,MTS,13013,Ocean View Bl & 46th St,32.70042249,-117.0962285,13013,0,,1,N-E/B,
Point (6310050.64125780761241913 1854113.23598372936248779),1838,MTS_13017,MTS,13017,University Av & 5975,32.7512707,-117.0683809,13017,0,,1,M-Street-E/B,
Point (6315220.64043222367763519 1855461.23591239750385284),1839,MTS_13018,MTS,13018,University Av & Salvation Army Drwy,32.75508584,-117.0516001,13018,0,,1,F-E/B,krocco
Point (6321027.63931688666343689 1865017.2351730614900589),1840,MTS_13020,MTS,13020,Baltimore Dr & Lake Murray Bl,32.78147018,-117.0329464,13020,0,,1,F-N/B,ballkN
Point (6319810.64076663553714752 1840071.23814915120601654),1841,MTS_13021,MTS,13021,Jamacha Rd & 7629,32.71288508,-117.0362938,13021,0,,0,M-Street-E/B,
Point (6322064.63921138644218445 1863542.23517030477523804),1842,MTS_13022,MTS,13022,Baltimore Dr & Aztec Dr,32.77743774,-117.0295367,13022,0,,1,M-Street-W/B,
Point (6321963.64072571694850922 1841243.23777364194393158),1843,MTS_13023,MTS,13023,Jamacha Rd & 8205,32.71615056,-117.029323,13023,0,,0,M-Street-E/B,
Point (6260240.64474938809871674 1896931.22810347378253937),1844,MTS_13024,MTS,13024,Nobel Dr & La Jolla Village Square Drwy,32.86776616,-117.2316879,13024,0,,1,N-E/B,noblaj
Point (6268578.64447754621505737 1883970.23007538914680481),1845,MTS_13028,MTS,13028,Clairemont Dr & 4976 (Clairemont Town Square),32.83235826,-117.2041482,13028,0,,1,M-Street-E/B,
Point (6274903.64527897536754608 1857258.23363073170185089),1846,MTS_13030,MTS,13030,Hotel Circle S & 2201,32.75910297,-117.1827806,13030,0,,1,M-Street-E/B,
Point (6277198.64495405554771423 1857210.23372672498226166),1847,MTS_13032,MTS,13032,Hotel Circle S & 1333,32.75902725,-117.1753145,13032,0,,1,M-Street-E/B,
Point (6279042.64454688131809235 1857641.23352089524269104),1848,MTS_13033,MTS,13033,Hotel Circle S & 625,32.7602566,-117.1693291,13033,0,,1,M-Street-E/B,
Point (6279827.64461730420589447 1857744.23364298045635223),1849,MTS_13034,MTS,13034,Hotel Circle S & Bachman Pl,32.76055868,-117.1667788,13034,0,,1,F-E/B,
Point (6283368.6440969705581665 1860287.233806312084198),1850,MTS_13036,MTS,13036,Camino De La Reina & Mission Valley West,32.76763266,-117.155333,13036,0,,1,F-E/B,
Point (6285166.64378179609775543 1861124.23377272486686707),1851,MTS_13037,MTS,13037,Camino De La Reina & Westfield Drwy,32.76997576,-117.1495078,13037,0,,1,F-E/B,macymv
Point (6289802.64303997159004211 1862080.23382923007011414),1852,MTS_13040,MTS,13040,Camino Del Rio N & 2655,32.77271215,-117.1344533,13040,0,,1,M-Street-E/B,
Point (6289621.64241771399974823 1879754.23161764442920685),1853,MTS_13041,MTS,13041,Balboa Av & 8965,32.82128162,-117.1355304,13041,0,,1,M-Street-E/B,
Point (6298128.64213596284389496 1863914.23409822583198547),1854,MTS_13043,MTS,13043,Camino Del Rio S & Point Loma Nazerene,32.7779437,-117.107417,13043,0,,1,M-Street-E/B,
Point (6321458.63943913578987122 1864316.23526272177696228),1855,MTS_13056,MTS,13056,Baltimore Dr & Wellesley St,32.77955248,-117.0315271,13056,0,,1,M-Street-W/B,
Point (6260250.64472939074039459 1897020.22792547941207886),1856,MTS_13058,MTS,13058,Nobel Dr & La Jolla Village Square Drwy,32.86801101,-117.2316581,13058,0,,1,F-W/B,noblaj
Point (6260570.64671404659748077 1859136.2324993908405304),1857,MTS_13059,MTS,13059,SeaWorld,32.76390304,-117.229457,13059,0,,1,M-Special_Loc,seawld
Point (6274404.64594888687133789 1846202.23507347702980042),1858,MTS_13065,MTS,13065,N Harbor Dr & Cell Phone Lot,32.72870548,-117.1840814,13065,0,,1,M-Street-W/B,
Point (6275366.64533722400665283 1857494.23348681628704071),1859,MTS_13066,MTS,13066,Hotel Circle N & 1904,32.75976294,-117.1812815,13066,0,,1,M-Street-W/B,
Point (6276834.64502589404582977 1857450.23357480764389038),1860,MTS_13067,MTS,13067,Hotel Circle N & 1550,32.75967796,-117.1765054,13067,0,,1,M-Street-W/B,
Point (6284690.6417810469865799 1902792.2288486510515213),1861,MTS_13070,MTS,13070,Miramar Rd & 7636,32.88448101,-117.1522291,13070,0,,1,M-Street-W/B,
Point (6287813.64275288581848145 1879559.23200763761997223),1862,MTS_13072,MTS,13072,Balboa Av & Pennisi Dvwy,32.82070336,-117.1414098,13072,0,,2,F-W/B,balpen
Point (6288850.64231930673122406 1882994.23137122392654419),1863,MTS_13073,MTS,13073,Complex Dr & 8806,32.83016813,-117.1381298,13073,0,,2,M-Street-W/B,
Point (6289093.64248946309089661 1879668.23178964853286743),1864,MTS_13074,MTS,13074,Balboa Av & 8808,32.82103293,-117.1372466,13074,0,,1,M-Street-W/B,ba8808
Point (6298870.64196430146694183 1863962.23400223255157471),1866,MTS_13079,MTS,13079,Camino Del Rio S & 4141,32.77809237,-117.1050044,13079,0,,1,M-Street-E/B,natuni
Point (6309760.0414452999830246 1851726.83622898161411285),1868,MTS_13081,MTS,13081,Streamview Dr & 5930,32.74470583,-117.069265,13081,0,,1,M-Street-W/B,
Point (6315168.64053621888160706 1855548.23606647551059723),1869,MTS_13085,MTS,13085,University Av & Salvation Army Drwy,32.75532384,-117.0517714,13085,0,,1,M-Street-W/B,
Point (6317178.64078129827976227 1850926.2367803156375885),1870,MTS_13088,MTS,13088,Broadway & 7080,32.74266336,-117.0451193,13088,0,,1,M-Street-W/B,
Point (6273299.64586229622364044 1846382.23471347987651825),1871,MTS_13094,MTS,13094,N Harbor Dr & Liberator Way,32.72917291,-117.1876796,13094,0,,1,N-W/B,
Point (6274475.64515072107315063 1857537.23340080678462982),1872,MTS_13095,MTS,13095,Hotel Circle N & 2270,32.75985922,-117.1841808,13095,0,,1,M-Street-W/B,
Point (6276237.64523564279079437 1857450.23357480764389038),1873,MTS_13096,MTS,13096,Hotel Circle N & 1650,32.75966337,-117.1784472,13096,0,,1,M-Street-W/B,
Point (6278130.64505855739116669 1857745.23364098370075226),1874,MTS_13098,MTS,13098,Hotel Circle N & 950,32.76052029,-117.1722985,13098,0,,1,M-Street-W/B,
Point (6278973.64534105360507965 1848586.234898641705513),1875,MTS_13099,MTS,13099,Reynard Wy & 2850 (Opp),32.73536904,-117.1692939,13099,0,,0,M-Street-N/B,
Point (6282448.6419999748468399 1901286.22890789806842804),1876,MTS_13101,MTS,13101,Miramar Rd & Miramar Way,32.88028853,-117.159489,13101,0,,1,N-W/B,
Point (6285054.6436777263879776 1861163.23369473218917847),1877,MTS_13102,MTS,13102,Camino De La Reina & Park In The Valley Drwy,32.77008029,-117.1498732,13102,0,,1,N-W/B,macymv
Point (6286348.64273013174533844 1884034.23093163967132568),1878,MTS_13103,MTS,13103,Clairemont Mesa Bl & Industrial Park,32.83296753,-117.1463034,13103,0,,1,F-W/B,
Point (6306797.64218638837337494 1843913.23669873178005219),1880,MTS_13109,MTS,13109,Bayview Heights Dr & 1737,32.72316717,-117.078697,13109,0,,2,M-Street-E/B,
Point (6309901.24162222445011139 1851595.93622830510139465),1881,MTS_13110,MTS,13110,Streamview Dr & 5955,32.74434912,-117.0688025,13110,0,,1,M-Street-E/B,
Point (6291779.64171063899993896 1883491.23136147856712341),1882,MTS_13111,MTS,13111,Clairemont Mesa Bl & Ruffin Rd,32.83160224,-117.1286089,13111,0,,1,F-W/B,claove
Point (6309396.64158155024051666 1853847.2361876368522644),1883,MTS_13112,MTS,13112,University Av & University Sq,32.75052552,-117.0705011,13112,0,,1,M-Street-W/B,
Point (6317446.64090147614479065 1839831.23797297477722168),1884,MTS_13116,MTS,13116,Lisbon St & 7170,32.71217625,-117.043973,13116,0,,2,M-Street-W/B,
Point (6321968.64071571826934814 1841294.23799972236156464),1885,MTS_13118,MTS,13118,Jamacha Rd & 8204,32.71629082,-117.029308,13118,0,,0,M-Street-W/B,
Point (6257981.64664271473884583 1868857.23110197484493256),1886,MTS_13119,MTS,13119,Ingraham St & 3866,32.79055203,-117.238178,13119,0,,1,M-Street-S/B,
Point (6253895.64562839269638062 1896092.22814105451107025),1889,MTS_13129,MTS,13129,La Jolla Shores Dr & Naga Way,32.86529443,-117.2523246,13129,0,,1,F-S/B,
Point (6267045.64426271617412567 1894356.2289883941411972),1891,MTS_13133,MTS,13133,Genesee Av & Centurion Sq,32.8608634,-117.2094496,13133,0,,1,M-Street-S/B,
Point (6283686.64510138332843781 1843145.43606898188591003),1892,MTS_13137,MTS,13137,Park Bl & Russ Bl,32.7205293,-117.1538152,13137,0,,1,M-Street-S/B,
Point (6322128.6390833854675293 1863384.23515823483467102),1893,MTS_13140,MTS,13140,Baltimore Dr & Aztec Dr,32.77700481,-117.0293246,13140,0,,1,M-Street-E/B,
Point (6267269.64414280652999878 1894315.22907039523124695),1895,MTS_13143,MTS,13143,Genesee Av & Centurion Sq,32.86075638,-117.208719,13143,0,,1,N-N/B,
Point (6283257.64333471655845642 1871566.23224563896656036),1896,MTS_13146,MTS,13146,Health Center Dr & Hope Stn,32.79862818,-117.1560129,13146,0,,1,F-N/B,
Point (6283815.64517146348953247 1843255.23571814596652985),1897,MTS_13147,MTS,13147,Park Bl & San Diego High School,32.72083414,-117.1533989,13147,0,,1,M-Street-N/B,
Point (6294034.64212188124656677 1877028.23214839398860931),1898,MTS_13149,MTS,13149,Ruffin Rd & 3939,32.81389188,-117.1210924,13149,0,,2,M-Street-N/B,
Point (6258093.64674679934978485 1868786.23157206177711487),1899,MTS_13151,MTS,13151,Ingraham St & 3873,32.79035982,-117.2378114,13151,0,,1,M-Street-N/B,
Point (6309076.64123730361461639 1861321.23501914739608765),1902,MTS_13158,MTS,13158,Campanile Dr & Montezuma Rd,32.77105959,-117.0717334,13158,0,,1,F-N/B,
Point (6327121.63992413878440857 1839997.23862522840499878),1903,MTS_13160,MTS,13160,Sweetwater Rd & St George St,32.71283095,-117.0125246,13160,0,,1,F-N/B,jamswe
Point (6322684.63961181044578552 1859453.23580239713191986),1904,MTS_13161,MTS,13161,La Mesa Bl & Culowee St,32.76621252,-117.0274204,13161,0,,1,M-Street-S/B,
Point (6259293.64762763679027557 1848138.23382614552974701),1905,MTS_13163,MTS,13163,Narragansett Av & Chatsworth Bl,32.73364432,-117.2332733,13163,0,,1,F-E/B,
Point (6259265.64735555648803711 1848222.23398622870445251),1906,MTS_13168,MTS,13168,Narragansett Av & Chatsworth Bl,32.73387445,-117.233367,13168,0,,1,N-W/B,
