OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
1476,MTS_12427,MTS,12427,5th Av & Elm St,32.72392918,-117.1600995,12427,0,,1,N-N/B,
1468,MTS_12416,MTS,12416,1st Av & Quince St,32.73649246,-117.1638422,12416,0,,1,N-N/B,
1467,MTS_12415,MTS,12415,1st Av & Grape St,32.72595816,-117.1637395,12415,0,,1,N-N/B,
1470,MTS_12418,MTS,12418,1st Av & Robinson Av,32.74715709,-117.1637902,12418,0,,1,F-N/B,
1469,MTS_12417,MTS,12417,1st Av & Nutmeg St,32.73332364,-117.1638126,12417,0,,1,N-N/B,1stnut
1334,MTS_12170,MTS,12170,Collwood Bl & 4600,32.7663783,-117.0837066,12170,0,,1,M-Street-S/B,
1333,MTS_12169,MTS,12169,Euclid Av & 54th St,32.72345685,-117.0850564,12169,0,,1,F-S/B,
1336,MTS_12172,MTS,12172,54th St & Haniman St,32.72578842,-117.0833064,12172,0,,1,F-S/B,
1335,MTS_12171,MTS,12171,Collwood Bl & 4400,32.76401049,-117.0834988,12171,0,,2,M-Street-S/B,
1330,MTS_12166,MTS,12166,Euclid Av & Unity Place Drwy,32.70890865,-117.0851169,12166,0,,1,N-S/B,
1329,MTS_12165,MTS,12165,Euclid Av & Brooks Huffman Plaza,32.70386508,-117.0851276,12165,0,,1,F-S/B,
1332,MTS_12168,MTS,12168,Euclid Av & Federal Bl,32.72051059,-117.0850382,12168,0,,1,F-S/B,
1331,MTS_12167,MTS,12167,Euclid Av & Hilltop Dr,32.71516435,-117.0850981,12167,0,,1,N-S/B,
1318,MTS_12152,MTS,12152,47th St & Hwy 94 (Overpass),32.71785727,-117.093668,12152,0,,1,F-S/B,
1317,MTS_12151,MTS,12151,47th St & Craigie St,32.71406692,-117.0936935,12151,0,,2,F-S/B,
1328,MTS_12164,MTS,12164,Euclid Av & Trinidad Wy,32.6999673,-117.0851882,12164,0,,1,M-Street-S/B,
1319,MTS_12154,MTS,12154,47th St & Federal Bl,32.72088083,-117.0936384,12154,0,,1,F-S/B,47fed
1314,MTS_12147,MTS,12147,Highland Av & 24th St,32.66401674,-117.0932992,12147,0,,1,F-S/B,
1307,MTS_12139,MTS,12139,Fairmount Av & Ridgeview Dr,32.72609785,-117.0979935,12139,0,,1,F-S/B,
1316,MTS_12150,MTS,12150,47th St & Imperial Av,32.70337456,-117.093796,12150,0,,1,F-S/B,
1315,MTS_12149,MTS,12149,47th St & Ocean View Bl,32.70020269,-117.0938111,12149,0,,1,F-S/B,
1366,MTS_12209,MTS,12209,College Av & Arosa St,32.76500628,-117.066934,12209,0,,1,F-S/B,
1365,MTS_12207,MTS,12207,College Av & El Cajon Bl,32.76064058,-117.0670985,12207,0,,1,F-S/B,colelc
1372,MTS_12232,MTS,12232,70th St & Saranac St,32.77064913,-117.0471514,12232,0,,1,F-S/B,elc69
1370,MTS_12215,MTS,12215,College Av & University Av,32.75247601,-117.0644207,12215,0,,1,F-S/B,
1362,MTS_12203,MTS,12203,College Av & Cresita Dr,32.7684996,-117.0685962,12203,0,,1,F-S/B,
1355,MTS_12195,MTS,12195,Bayview Heights Dr & Grape St,32.72763262,-117.0755459,12195,0,,0,F-S/B,baygra
1364,MTS_12206,MTS,12206,College Av & Mesita Dr,32.76658652,-117.0673716,12206,0,,2,F-S/B,
1363,MTS_12205,MTS,12205,College Av & Alvarado Rd,32.77616075,-117.0680167,12205,0,,1,F-S/B,
1347,MTS_12186,MTS,12186,54th St & University Av,32.7482331,-117.0795702,12186,0,,1,F-S/B,54univ
1346,MTS_12185,MTS,12185,54th St & Trojan Av,32.75434603,-117.0795302,12185,0,,1,F-S/B,
1351,MTS_12190,MTS,12190,Bayview Heights Dr & Bayview Heights Pl,32.72389346,-117.0781868,12190,0,,1,F-W/B,
1348,MTS_12187,MTS,12187,54th St & El Cajon Bl,32.75738899,-117.0794743,12187,0,,1,F-S/B,54elcs
1340,MTS_12179,MTS,12179,54th St & Nutmeg St,32.73362074,-117.0797708,12179,0,,2,F-S/B,
1338,MTS_12176,MTS,12176,Collwood Bl & 4200,32.76135727,-117.0824132,12176,0,,1,M-Street-S/B,
1344,MTS_12183,MTS,12183,54th St & Lea St,32.74541297,-117.0795957,12183,0,,2,F-S/B,
1343,MTS_12182,MTS,12182,54th St & Streamview Dr,32.74213649,-117.0796364,12182,0,,2,M-Street-S/B,54stv
979,MTS_11589,MTS,11589,Pacific Hwy & Sports Arena Bl,32.74735154,-117.1981214,11589,0,,1,F-S/B,
977,MTS_11584,MTS,11584,Taylor St & Sunset St,32.75738275,-117.1982391,11584,0,,1,F-S/B,
987,MTS_11613,MTS,11613,Hawk St & Fort Stockton Dr,32.75112549,-117.1723465,11613,0,,0,N-S/B,hawfor
980,MTS_11590,MTS,11590,Taylor St & Presidio Dr,32.7592311,-117.1966325,11590,0,,2,N-W/B,
920,MTS_11476,MTS,11476,Jamacha Rd & Sweetwater Rd,32.71487801,-117.0139468,11476,0,,1,M-Street-W/B,
919,MTS_11473,MTS,11473,Jamacha Rd & Elkelton Bl,32.71487357,-117.0168325,11473,0,,2,F-W/B,
923,MTS_11480,MTS,11480,La Mesa Bl & Grossmont Bl,32.77374355,-117.0048112,11480,0,,1,F-E/B,
921,MTS_11477,MTS,11477,La Mesa Bl & Glen St,32.76985667,-117.0102692,11477,0,,1,F-W/B,
915,MTS_11465,MTS,11465,Paradise Valley Rd & Meadowbrook Dr,32.69725583,-117.0265328,11465,0,,1,M-Street-W/B,parmea
914,MTS_11464,MTS,11464,University Av & La Mesa Bl,32.76453041,-117.0269892,11464,0,,1,F-W/B,
918,MTS_11470,MTS,11470,Paradise Valley Rd & Glen Vista St,32.69806973,-117.0234162,11470,0,,1,F-W/B,
916,MTS_11466,MTS,11466,Jamacha Rd & Cardiff St,32.71764546,-117.0263158,11466,0,,1,F-W/B,carjam
910,MTS_11459,MTS,11459,University Av & Maple Av,32.76210235,-117.0306534,11459,0,,1,F-W/B,
909,MTS_11458,MTS,11458,Broadway & Main St (Lemon Grove Depot),32.74283905,-117.0313868,11458,0,,1,F-W/B,brotro
913,MTS_11463,MTS,11463,Broadway & Grove St,32.74289609,-117.027579,11463,0,,1,F-W/B,
912,MTS_11461,MTS,11461,La Mesa Bl & Culowee St,32.76700504,-117.027704,11461,0,,1,F-N/B,
1007,MTS_11645,MTS,11645,4th Av & Spruce St,32.73884183,-117.1613235,11645,0,,1,N-S/B,
1006,MTS_11644,MTS,11644,4th Av & Laurel St,32.73153127,-117.1612576,11644,0,,1,N-S/B,
1011,MTS_11656,MTS,11656,10th Av & Broadway,32.7159774,-117.155664,11656,0,,0,N-S/B,10tbro
1010,MTS_11654,MTS,11654,10th Av & C St,32.71692554,-117.155677,11654,0,,1,N-S/B,10thc
1003,MTS_11641,MTS,11641,2nd Av & Fir St,32.72525162,-117.1630201,11641,0,,1,N-S/B,
1002,MTS_11640,MTS,11640,2nd Av & Beech St,32.7210545,-117.1630384,11640,0,,1,N-S/B,
1005,MTS_11643,MTS,11643,4th Av & Fir St,32.7252924,-117.1612224,11643,0,,1,N-S/B,
1004,MTS_11642,MTS,11642,4th Av & Date St,32.72320918,-117.1612008,11642,0,,1,N-S/B,
998,MTS_11636,MTS,11636,1st Av & Juniper St,32.72943597,-117.1639837,11636,0,,1,N-S/B,
996,MTS_11623,MTS,11623,Fashion Valley Rd & Hotel Circle N,32.76169329,-117.1694352,11623,0,,1,N-S/B,
1001,MTS_11639,MTS,11639,2nd Av & Ash St,32.72013133,-117.1629931,11639,0,,1,N-S/B,
999,MTS_11637,MTS,11637,1st Av & Brookes Av,32.74341279,-117.163901,11637,0,,1,N-S/B,
989,MTS_11616,MTS,11616,Goldfinch St & Bush St,32.74746879,-117.1714008,11616,0,,0,N-S/B,
988,MTS_11615,MTS,11615,Goldfinch St & Pennsylvania Av,32.74535218,-117.171434,11615,0,,0,N-S/B,
994,MTS_11621,MTS,11621,Reynard Wy & Otsego Dr,32.74225616,-117.1704877,11621,0,,0,N-S/B,
992,MTS_11619,MTS,11619,Reynard Wy & Arroyo Dr,32.73260234,-117.1698894,11619,0,,0,N-S/B,stamap
880,MTS_11415,MTS,11415,Streamview Dr & Glade St,32.74444106,-117.0641708,11415,0,,0,F-W/B,
878,MTS_11413,MTS,11413,University Av & 60th St,32.75214389,-117.0672636,11413,0,,1,F-W/B,
882,MTS_11417,MTS,11417,Skyline Dr & O'Meara St,32.70150201,-117.0632379,11417,0,,1,F-W/B,
881,MTS_11416,MTS,11416,Imperial Av & 62nd St,32.70990852,-117.064242,11416,0,,1,F-W/B,imp62
875,MTS_11410,MTS,11410,Imperial Av & 60th St,32.70942057,-117.0682004,11410,0,,1,F-W/B,
873,MTS_11408,MTS,11408,Skyline Dr & Radio Dr,32.70155531,-117.0705426,11408,0,,1,N-W/B,
877,MTS_11412,MTS,11412,El Cajon Bl & College Av,32.76121435,-117.0676145,11412,0,,1,F-W/B,elcco1
876,MTS_11411,MTS,11411,Skyline Dr & Ozzie Way,32.70154744,-117.0680038,11411,0,,1,F-W/B,
870,MTS_11405,MTS,11405,Streamview Dr & Michael St,32.74336167,-117.0719304,11405,0,,2,F-W/B,
869,MTS_11403,MTS,11403,University Av & 58th St,32.74889571,-117.0729708,11403,0,,1,F-W/B,
872,MTS_11407,MTS,11407,Imperial Av & Merlin Dr,32.70915722,-117.0714327,11407,0,,0,F-W/B,
871,MTS_11406,MTS,11406,El Cajon Bl & Alice St,32.75915208,-117.0718858,11406,0,,1,F-W/B,
865,MTS_11397,MTS,11397,Olvera Av & Las Flores Ter,32.69945193,-117.0751909,11397,0,,1,F-W/B,
863,MTS_11395,MTS,11395,Montezuma Rd & 55th St,32.77086749,-117.0766277,11395,0,,1,F-W/B,
867,MTS_11399,MTS,11399,El Cajon Bl & 56th St,32.75854263,-117.0750743,11399,0,,1,F-W/B,
866,MTS_11398,MTS,11398,University Av & Chollas Pkwy,32.74798687,-117.0748909,11398,0,,1,M-Street-W/B,
902,MTS_11447,MTS,11447,University Av & Yale Av,32.7559051,-117.0404898,11447,0,,1,F-W/B,
900,MTS_11445,MTS,11445,El Cajon Bl & 73rd St,32.76894484,-117.0407793,11445,0,,1,F-W/B,elc73
906,MTS_11455,MTS,11455,Jamacha Rd & Lincoln Pl,32.7152216,-117.0332227,11455,0,,0,F-W/B,
905,MTS_11452,MTS,11452,Jamacha Rd & Joanna Dr,32.712354,-117.0376837,11452,0,,2,N-W/B,
896,MTS_11438,MTS,11438,El Cajon Bl & 70th St,32.7688439,-117.0474962,11438,0,,1,F-W/B,elc70
895,MTS_11437,MTS,11437,Skyline Dr & Tuther Way,32.7029955,-117.0445242,11437,0,,1,F-W/B,
899,MTS_11441,MTS,11441,Broadway & Massachusetts Av,32.74269114,-117.0433666,11441,0,,1,F-W/B,
898,MTS_11440,MTS,11440,University Av & Massachusetts Av,32.75513697,-117.0436901,11440,0,,1,M-Street-W/B,
891,MTS_11432,MTS,11432,Skyline Dr & Rio Lindo Dr,32.70191569,-117.0529565,11432,0,,1,F-W/B,
890,MTS_11429,MTS,11429,Imperial Av & 66th St,32.71093941,-117.0558411,11429,0,,1,M-Street-W/B,
894,MTS_11435,MTS,11435,University Av & 68th St,32.75531961,-117.0494587,11435,0,,1,M-Street-W/B,uni69w
893,MTS_11434,MTS,11434,Skyline Dr & 69th St,32.70275991,-117.0495054,11434,0,,1,F-W/B,
887,MTS_11423,MTS,11423,Skyline Dr & Detroit Pl,32.70142743,-117.0595347,11423,0,,1,F-W/B,
883,MTS_11418,MTS,11418,El Cajon Bl & 63rd St,32.76349878,-117.0638069,11418,0,,1,F-W/B,
889,MTS_11427,MTS,11427,University Av & Rolando Bl,32.75469324,-117.0586938,11427,0,,1,F-W/B,
888,MTS_11425,MTS,11425,Streamview Dr & College Av,32.74529687,-117.059001,11425,0,,0,F-W/B,
1079,MTS_11763,MTS,11763,Bayview Heights Dr & 1670,32.72316573,-117.0789116,11763,0,,1,M-Street-W/B,
1078,MTS_11761,MTS,11761,54th St & Redwood St,32.73787296,-117.0797263,11761,0,,1,N-S/B,
1081,MTS_11765,MTS,11765,Pyramid St & Kenwood St,32.71208389,-117.0739763,11765,0,,0,N-S/B,
1080,MTS_11764,MTS,11764,Bayview Heights Dr & Hudson Bay Ter,32.72555551,-117.075845,11764,0,,0,N-S/B,
1075,MTS_11756,MTS,11756,54th St & Pirotte Dr,32.7289662,-117.0803774,11756,0,,1,N-S/B,
1074,MTS_11755,MTS,11755,Collwood Bl & Monroe Av,32.76000436,-117.0808781,11755,0,,1,N-S/B,
1077,MTS_11760,MTS,11760,54th St & Krenning St,32.73613024,-117.0797522,11760,0,,1,N-S/B,
1076,MTS_11759,MTS,11759,54th St & Laurel St,32.73094605,-117.0798302,11759,0,,2,N-S/B,
1065,MTS_11742,MTS,11742,Highland Av & 30th St,32.65929354,-117.0914768,11742,0,,1,N-S/B,high30
1063,MTS_11738,MTS,11738,47th St & Hartley St,32.71025999,-117.0937318,11738,0,,0,N-S/B,
1071,MTS_11750,MTS,11750,Euclid Av & Guymon St,32.71255296,-117.0851449,11750,0,,1,N-S/B,
1070,MTS_11749,MTS,11749,Euclid Av & La Paz Dr,32.69800489,-117.0851859,11749,0,,1,F-S/B,
1060,MTS_11733,MTS,11733,Highland Av & 18th St,32.66978147,-117.0955412,11733,0,,0,N-S/B,high18
1058,MTS_11730,MTS,11730,Highland Av & 14th St,32.6730955,-117.0968371,11730,0,,1,N-S/B,
1062,MTS_11737,MTS,11737,47th St & T St,32.69828973,-117.0938123,11737,0,,1,F-S/B,
1061,MTS_11735,MTS,11735,Fairmount Av & 47th St,32.72393024,-117.0938465,11735,0,,1,N-S/B,
1110,MTS_11803,MTS,11803,Meadowbrook Dr & Brookhaven Rd,32.69988446,-117.0298456,11803,0,,1,N-S/B,
1109,MTS_11801,MTS,11801,Meadowbrook Dr & Gribble St,32.70348892,-117.03096,11801,0,,0,N-S/B,
1113,MTS_11806,MTS,11806,Skyline Dr & Lincoln St,32.73868654,-117.0265272,11806,0,,0,N-S/B,
1112,MTS_11805,MTS,11805,Skyline Dr & Mt Vernon St,32.73150437,-117.0270232,11805,0,,1,F-S/B,
