wkt_geom,OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
Point (6317792.64086563885211945 1847451.23684056103229523),1376,MTS_12236,MTS,12236.0,Massachusetts Av & Rosemary Ln,32.73312576,-117.04303657,12236.0,0,,2,F-S/B,
Point (6321266.6408073902130127 1837278.23848581314086914),1377,MTS_12238,MTS,12238.0,Meadowbrook Dr & Blackpool Rd,32.70523908,-117.03149237,12238.0,0,,0,F-S/B,
Point (6321480.64103555679321289 1836169.23840722441673279),1378,MTS_12239,MTS,12239.0,Meadowbrook Dr & Skyline Dr,32.70219559,-117.03076974,12239.0,0,,1,F-S/B,
Point (6322005.63932938873767853 1860119.23578272759914398),1379,MTS_12240,MTS,12240.0,La Mesa Bl & Lee Av,32.76802897,-117.02964535,12240.0,0,,1,F-E/B,
Point (6322272.64076389372348785 1835120.23886480927467346),1380,MTS_12241,MTS,12241.0,Meadowbrook Dr & Brookmeadow Pl,32.69932886,-117.02816988,12241.0,0,,1,M-Street-S/B,
Point (6322658.6399918794631958 1847719.23728881776332855),1381,MTS_12242,MTS,12242.0,Skyline Dr & Palm St,32.73396302,-117.02722049,12242.0,0,,1,M-Street-S/B,
Point (6322715.64020596444606781 1845710.23769789934158325),1382,MTS_12243,MTS,12243.0,Skyline Dr & Dayton Dr,32.72844278,-117.02698646,12243.0,0,,1,F-S/B,
Point (6322873.64021804928779602 1843821.23786698281764984),1383,MTS_12244,MTS,12244.0,Skyline Dr & Canton Dr,32.72325442,-117.02642699,12244.0,0,,0,F-S/B,
Point (6323117.64038622379302979 1841299.23798972368240356),1384,MTS_12246,MTS,12246.0,Cardiff St & Jamacha Rd,32.71632811,-117.02557268,12246.0,0,,1,F-S/B,
Point (6274201.64569872617721558 1850708.23426355421543121),1454,MTS_12377,MTS,12377.0,Pacific Hwy & Washington St,32.74108432,-117.18487285,12377.0,0,,1,F-N/B,waspac
Point (6278831.64496888220310211 1849191.23467288911342621),1461,MTS_12404,MTS,12404.0,Reynard Wy & Eagle St,32.73702832,-117.16977296,12404.0,0,,0,N-N/B,
Point (6279280.64538322389125824 1843829.23555439710617065),1462,MTS_12406,MTS,12406.0,India St & Cedar St,32.72230279,-117.16815938,12406.0,0,,0,F-N/B,
Point (6280634.64529988169670105 1842851.23586997389793396),1464,MTS_12411,MTS,12411.0,1st Av & Ash St,32.71964764,-117.16372935,12411.0,0,,1,N-N/B,1stash
Point (6280655.64492979645729065 1849735.23489722609519958),1465,MTS_12412,MTS,12412.0,1st Av & Spruce St,32.73856748,-117.16385724,12412.0,0,,1,N-N/B,
Point (6280657.6449258029460907 1850499.23468156158924103),1466,MTS_12414,MTS,12414.0,1st Av & Upas St,32.74066723,-117.16387252,12414.0,0,,1,N-N/B,
Point (6280651.64526589214801788 1845147.23554305732250214),1467,MTS_12415,MTS,12415.0,1st Av & Grape St,32.72595816,-117.1637395,12415.0,0,,1,N-N/B,
Point (6280653.64493380486965179 1848980.23476681113243103),1468,MTS_12416,MTS,12416.0,1st Av & Quince St,32.73649246,-117.16384223,12416.0,0,,1,N-N/B,
Point (6280652.64526388049125671 1847827.23510430753231049),1469,MTS_12417,MTS,12417.0,1st Av & Nutmeg St,32.73332364,-117.16381262,12417.0,0,,1,N-N/B,1stnut
Point (6280703.64483380317687988 1852860.23422464728355408),1470,MTS_12418,MTS,12418.0,1st Av & Robinson Av,32.74715709,-117.16379022,12418.0,0,,1,F-N/B,
Point (6281740.64538447558879852 1840328.23599472641944885),1474,MTS_12425,MTS,12425.0,5th Av & G St,32.71274025,-117.16006201,12425.0,0,,0,F-N/B,
Point (6281744.64537647366523743 1841379.23586122691631317),1475,MTS_12426,MTS,12426.0,5th Av & Broadway,32.71562882,-117.16007883,12426.0,0,,1,N-N/B,5thbro
Point (6281764.645008385181427 1844399.23539865016937256),1476,MTS_12427,MTS,12427.0,5th Av & Elm St,32.72392918,-117.16009951,12427.0,0,,1,N-N/B,
Point (6281772.64466430246829987 1851423.23480206727981567),1477,MTS_12429,MTS,12429.0,5th Av & Brookes Av,32.74323347,-117.16027288,12429.0,0,,1,N-N/B,
Point (6281766.64467629790306091 1853332.2345929741859436),1478,MTS_12430,MTS,12430.0,5th Av & University Av,32.74847984,-117.16034659,12430.0,0,,0,F-N/B,5thuni
Point (6281776.64465630054473877 1853174.23458088934421539),1479,MTS_12431,MTS,12431.0,5th Av & University Av,32.74804585,-117.16030959,12431.0,0,,1,N-N/B,5thuni
Point (6281780.64464829862117767 1852086.23446030914783478),1480,MTS_12432,MTS,12432.0,5th Av & Pennsylvania Av,32.74505579,-117.16026569,12432.0,0,,1,N-N/B,
Point (6281761.64534246921539307 1841721.23583339154720306),1481,MTS_12434,MTS,12434.0,5th Av & C St,32.71656915,-117.16003327,12434.0,0,,1,N-N/B,
Point (6282876.64540904760360718 1841680.23591539263725281),1482,MTS_12438,MTS,12438.0,9th Av & C St,32.71648316,-117.15640723,12438.0,0,,1,N-N/B,9thc
Point (6281780.74471372365951538 1849091.63513456284999847),1483,MTS_12439,MTS,12439.0,5th Av & Quince St,32.73682571,-117.16018035,12439.0,0,,0,F-N/B,
Point (6283436.64527329802513123 1839824.23601847887039185),1484,MTS_12441,MTS,12441.0,11th Av & Market St,32.71139567,-117.15453431,12441.0,0,,1,N-N/B,
Point (6285047.64533214271068573 1836406.23662088811397552),1488,MTS_12447,MTS,12447.0,Sigsbee St & Newton Av,32.70204026,-117.1492014,12447.0,0,,1,N-W/B,
Point (6285913.64524056017398834 1835292.23688039183616638),1489,MTS_12451,MTS,12451.0,Main St & Cesar E Chavez Pkwy,32.69899914,-117.14635535,12451.0,0,,1,N-N/B,
Point (6286152.64410638809204102 1854594.23469364643096924),1490,MTS_12453,MTS,12453.0,Park Bl & Polk Av,32.75205263,-117.14611774,12453.0,0,,1,N-N/B,
Point (6286155.6441003829240799 1855264.23433789610862732),1491,MTS_12454,MTS,12454.0,Park Bl & Howard Av,32.75389407,-117.14612671,12454.0,0,,1,N-N/B,
Point (6286172.64373829960823059 1857082.2343108057975769),1492,MTS_12455,MTS,12455.0,Park Bl & Monroe Av,32.7588909,-117.14612224,12455.0,0,,1,N-N/B,
Point (6286129.64415238797664642 1853202.23452489078044891),1493,MTS_12456,MTS,12456.0,Park Bl & University Av,32.74822644,-117.14615363,12456.0,0,,1,N-N/B,paruns
Point (6286147.64444446563720703 1847302.23549814522266388),1494,MTS_12457,MTS,12457.0,Park Bl & Village Pl,32.73201184,-117.14593021,12457.0,0,,1,M-Street-N/B,
Point (6286256.64422647655010223 1848409.23525264859199524),1495,MTS_12458,MTS,12458.0,Park Bl & Zoo Pl,32.73505679,-117.14560671,12458.0,0,,1,N-N/B,
Point (6286888.64493097364902496 1834470.2368839830160141),1496,MTS_12462,MTS,12462.0,Main St & Evans St,32.69676303,-117.14316335,12462.0,0,,1,N-N/B,
Point (6287405.64488121867179871 1834039.23676173388957977),1497,MTS_12463,MTS,12463.0,Main St & Sampson St,32.69559067,-117.14147098,12463.0,0,,1,N-N/B,
Point (6287869.64460939168930054 1837862.2366616427898407),1498,MTS_12464,MTS,12464.0,25th St & Imperial Av,32.70610834,-117.14006894,12464.0,0,,0,N-N/B,imp25
Point (6287870.64460738003253937 1838669.23635998368263245),1499,MTS_12465,MTS,12465.0,25th St & K St,32.70832625,-117.14008808,12465.0,0,,0,N-N/B,
Point (6287870.64460738003253937 1839435.23646838963031769),1500,MTS_12466,MTS,12466.0,25th St & Island Av,32.71043145,-117.14010934,12466.0,0,,0,N-N/B,
Point (6288443.64378947019577026 1856421.23432047665119171),1502,MTS_12469,MTS,12469.0,Texas St & Meade Av,32.75712769,-117.1387173,12469.0,0,,1,N-N/B,
Point (6290999.64392679929733276 1845225.23571515083312988),1503,MTS_12474,MTS,12474.0,30th St & Grape St,32.72641717,-117.13009648,12474.0,0,,1,N-N/B,
Point (6291093.64341072738170624 1855240.23471397161483765),1504,MTS_12475,MTS,12475.0,30th St & Howard Av,32.75394371,-117.1300657,12475.0,0,,1,N-N/B,
Point (6291097.64340272545814514 1855603.23464414477348328),1505,MTS_12476,MTS,12476.0,30th St & El Cajon Bl,32.75494144,-117.13006266,12476.0,0,,1,N-N/B,
Point (6291094.64373680949211121 1851660.23531231284141541),1506,MTS_12478,MTS,12478.0,30th St & Dwight St,32.74410477,-117.12996418,12478.0,0,,1,N-N/B,
Point (6291104.64371679723262787 1852795.23501081764698029),1507,MTS_12479,MTS,12479.0,30th St & North Park Wy,32.74722434,-117.12996281,12479.0,0,,1,N-N/B,
Point (6293431.64464022219181061 1831993.23790097236633301),1509,MTS_12488,MTS,12488.0,Main St & Rigel St,32.69010767,-117.12182936,12488.0,0,,1,N-N/B,
Point (6294446.6445787250995636 1831147.23762448132038116),1511,MTS_12493,MTS,12493.0,Main St & Thor St,32.68780588,-117.11850766,12493.0,0,,1,N-N/B,
Point (6295480.64415113627910614 1830287.23803214728832245),1512,MTS_12496,MTS,12496.0,Main St & Vesta St,32.68546596,-117.115124,12496.0,0,,1,N-N/B,vesmai
Point (6295975.64414538443088531 1829874.23787389695644379),1513,MTS_12497,MTS,12497.0,Main St & Woden St,32.68434218,-117.11350419,12497.0,0,,1,N-N/B,
Point (6296972.64411988854408264 1829077.23848363757133484),1515,MTS_12500,MTS,12500.0,National City Bl & W Division St,32.68217443,-117.11024273,12500.0,0,,1,N-N/B,
Point (6297433.64418213069438934 1828607.23843939602375031),1516,MTS_12503,MTS,12503.0,National City Bl & 2nd St,32.68089316,-117.10873202,12503.0,0,,1,N-N/B,
Point (6297636.64410422742366791 1827985.23837105929851532),1517,MTS_12505,MTS,12505.0,National City Bl & 4th St,32.67918831,-117.10805569,12505.0,0,,1,N-N/B,
Point (6297685.64367814362049103 1837267.23719547688961029),1518,MTS_12508,MTS,12508.0,40th St & Imperial Av,32.70469927,-117.10814472,12508.0,0,,2,F-N/B,
Point (6299439.64377905428409576 1832080.23805506527423859),1520,MTS_12512,MTS,12512.0,43rd St & Beta St,32.69048329,-117.10230535,12512.0,0,,1,N-N/B,
Point (6299458.64374105632305145 1832649.23790131509304047),1521,MTS_12513,MTS,12513.0,43rd St & Hwy 805,32.69204751,-117.10225871,12513.0,0,,1,F-N/B,
Point (6299460.64340896904468536 1833303.23790565133094788),1522,MTS_12514,MTS,12514.0,43rd St & Keeler Av,32.69384496,-117.10226959,12514.0,0,,1,N-N/B,
Point (6300041.64257505536079407 1850150.23570764064788818),1523,MTS_12515,MTS,12515.0,Fairmount Av & Thorn St,32.74015891,-117.10082806,12515.0,0,,1,N-N/B,faitho
Point (6300041.64257505536079407 1850800.23571997880935669),1524,MTS_12516,MTS,12516.0,Fairmount Av & Myrtle St,32.74194531,-117.10084531,12516.0,0,,1,N-N/B,
Point (6300056.64254505932331085 1851496.23564031720161438),1525,MTS_12517,MTS,12517.0,Fairmount Av & Dwight St,32.74385848,-117.100815,12517.0,0,,1,N-N/B,
Point (6300121.64241504669189453 1855481.23521623015403748),1526,MTS_12518,MTS,12518.0,Fairmount Av & El Cajon Bl,32.75481199,-117.10070935,12518.0,0,,1,N-N/B,faielc
Point (6300887.64383579790592194 1826535.23864638805389404),1527,MTS_12519,MTS,12519.0,Highland Av & E 12th St (Walmart),32.67527633,-117.09745277,12519.0,0,,1,F-N/B,
Point (6301091.64375588297843933 1825891.23895014822483063),1528,MTS_12520,MTS,12520.0,Highland Av & 13th St,32.67351097,-117.09677287,12520.0,0,,1,N-N/B,
Point (6302188.64287422597408295 1844283.2366148978471756),1530,MTS_12524,MTS,12524.0,Fairmount Av & 47th St,32.72408246,-117.09369184,12524.0,0,,1,N-N/B,
Point (6302248.64308230578899384 1839910.23715880513191223),1532,MTS_12527,MTS,12527.0,47th St & Guymon St,32.7120654,-117.09338175,12527.0,0,,1,N-N/B,
Point (6302236.64277821779251099 1840945.23705731332302094),1533,MTS_12528,MTS,12528.0,47th St & Hilltop Dr,32.71490964,-117.09344798,12528.0,0,,1,N-N/B,
Point (6302246.64275822043418884 1841596.23706763982772827),1534,MTS_12529,MTS,12529.0,47th St & C St,32.71669902,-117.09343259,12529.0,0,,1,N-N/B,
Point (6302265.64272022247314453 1842806.23661614954471588),1535,MTS_12530,MTS,12530.0,47th St & Beech St,32.72002491,-117.09340264,12530.0,0,,1,N-N/B,
Point (6302265.64272022247314453 1843242.23705647885799408),1536,MTS_12531,MTS,12531.0,47th St & Federal Bl,32.72122317,-117.09341411,12531.0,0,,1,N-N/B,47fed
Point (6302875.64379680156707764 1820377.23947948217391968),1537,MTS_12532,MTS,12532.0,Highland Av & 30th St,32.65839644,-117.09083137,12532.0,0,,1,N-N/B,high30
Point (6304807.64288555085659027 1834672.23779231309890747),1543,MTS_12541,MTS,12541.0,Euclid Av & La Paz Dr,32.6977263,-117.08492642,12541.0,0,,2,N-N/B,euclog
Point (6304805.64288955926895142 1835455.23786672949790955),1544,MTS_12542,MTS,12542.0,Euclid Av & Trinidad Wy,32.69987819,-117.0849533,12542.0,0,,1,N-N/B,
Point (6304862.64244747161865234 1839969.23704081773757935),1545,MTS_12543,MTS,12543.0,Euclid Av & Guymon St,32.71228537,-117.08488552,12543.0,0,,1,N-N/B,
Point (6304881.64240947365760803 1840917.23711331188678741),1546,MTS_12544,MTS,12544.0,Euclid Av & Hilltop Dr,32.71489119,-117.08484843,12544.0,0,,1,N-N/B,
Point (6306278.64224013686180115 1845893.23667572438716888),1547,MTS_12545,MTS,12545.0,54th St & Pirotte Dr,32.7285975,-117.08043566,12545.0,0,,1,N-N/B,
Point (6306650.64182421565055847 1851090.23612423241138458),1549,MTS_12548,MTS,12548.0,54th St & Streamview Dr,32.74288868,-117.07936053,12548.0,0,,2,N-N/B,54stv
Point (6306611.64190222322940826 1849142.23608322441577911),1550,MTS_12549,MTS,12549.0,54th St & Redwood St,32.73753409,-117.07943696,12549.0,0,,1,N-N/B,
Point (6306628.6418682187795639 1850482.23602789640426636),1551,MTS_12550,MTS,12550.0,54th St & Marvin St,32.74121722,-117.07941634,12550.0,0,,2,M-Street-N/B,
Point (6306693.64173822104930878 1854149.23558364808559418),1552,MTS_12551,MTS,12551.0,54th St & 54th Pl,32.75129674,-117.07929982,12551.0,0,,0,N-N/B,
Point (6306692.64174021780490875 1852977.23595914244651794),1553,MTS_12552,MTS,12552.0,54th St & University Av,32.74807569,-117.07927275,12552.0,0,,1,N-N/B,54univ
Point (6307827.64209488034248352 1845624.23655755817890167),1556,MTS_12555,MTS,12555.0,Bayview Heights Dr & Grape St,32.72789201,-117.0753922,12555.0,0,,2,M-Street-N/B,baygra
Point (6308177.64237913489341736 1840607.23740522563457489),1557,MTS_12556,MTS,12556.0,Kelton Rd & Bollenbacher St,32.71411128,-117.07412525,12556.0,0,,2,N-W/B,
Point (6310341.64067579805850983 1862959.23502397537231445),1561,MTS_12562,MTS,12562.0,College Av & Alvarado Rd,32.77558868,-117.06766006,12562.0,0,,0,N-N/B,
Point (6310474.64106597006320953 1859693.23532240092754364),1562,MTS_12563,MTS,12563.0,College Av & Mesita Dr,32.76661551,-117.06714411,12563.0,0,,1,N-N/B,
Point (6310560.64089396595954895 1857516.23541131615638733),1563,MTS_12564,MTS,12564.0,College Av & El Cajon Bl,32.76063425,-117.06680888,12564.0,0,,1,N-N/B,colelc
Point (6316706.6400848925113678 1861120.23542115092277527),1566,MTS_12573,MTS,12573.0,70th St & Saranac St,32.77066995,-117.04690758,12573.0,0,,1,N-N/B,
Point (6317839.64077164232730865 1846611.23720823228359222),1567,MTS_12574,MTS,12574.0,Massachusetts Av & Mt Vernon St,32.73081815,-117.04286297,12574.0,0,,0,N-N/B,masmtv
Point (6317896.64065763354301453 1849501.23700565099716187),1568,MTS_12575,MTS,12575.0,Massachusetts Av & Central Av,32.73876201,-117.04274908,12575.0,0,,0,N-N/B,
Point (6317729.64099164307117462 1844898.23735339939594269),1569,MTS_12576,MTS,12576.0,Madera St & Massachusetts Av,32.72610796,-117.04317827,12576.0,0,,0,N-N/B,
Point (6321313.64104147255420685 1837371.23829981684684753),1570,MTS_12577,MTS,12577.0,Meadowbrook Dr & Blackpool Rd,32.70549564,-117.03134185,12577.0,0,,1,M-Street-N/B,
Point (6321587.64082154631614685 1836071.23860323429107666),1571,MTS_12578,MTS,12578.0,Meadowbrook Dr & Skyline Dr,32.70192845,-117.03041955,12578.0,0,,1,N-N/B,
Point (6322731.64017397165298462 1847929.23752497136592865),1572,MTS_12579,MTS,12579.0,Skyline Dr & Palm St,32.73454167,-117.02698821,12579.0,0,,0,N-N/B,
Point (6322792.64038005471229553 1845526.23740972578525543),1573,MTS_12581,MTS,12581.0,Skyline Dr & Alton Dr,32.72793867,-117.02673164,12581.0,0,,1,M-Street-N/B,
Point (6322927.64011006057262421 1849084.23718348145484924),1574,MTS_12582,MTS,12582.0,Skyline Dr & Lincoln St,32.73772,-117.02637884,12582.0,0,,1,N-N/B,
Point (6322995.63997405767440796 1850577.23715022206306458),1575,MTS_12583,MTS,12583.0,Kempf St & Golden Av,32.74182466,-117.02619386,12583.0,0,,1,N-N/B,
Point (6323282.64038430154323578 1840862.23787948489189148),1576,MTS_12584,MTS,12584.0,Cardiff St & Wade St,32.71513046,-117.0250257,12584.0,0,,1,N-N/B,
Point (6327469.64021238684654236 1838515.23896455764770508),1577,MTS_12588,MTS,12588.0,Sweetwater Rd & Orville St,32.7087649,-117.01135805,12588.0,0,,1,N-N/B,
Point (6270037.64582464098930359 1856377.23342423141002655),1640,MTS_12689,MTS,12689.0,Taylor St & Juan St,32.75656106,-117.19858152,12689.0,0,,1,F-E/B,
Point (6270736.64573897421360016 1857354.23311065137386322),1643,MTS_12692,MTS,12692.0,Taylor St & Presidio Dr,32.75926361,-117.19633688,12692.0,0,,1,F-E/B,
Point (6278132.64505454897880554 1854320.23425740003585815),1661,MTS_12720,MTS,12720.0,Hawk St & Fort Stockton Dr,32.7511074,-117.17219347,12720.0,0,,0,F-N/B,hawfor
Point (6278406.64516271650791168 1852230.23450039327144623),1664,MTS_12725,MTS,12725.0,Goldfinch St & Pennsylvania Av,32.7453701,-117.17124228,12725.0,0,,0,F-N/B,
Point (6278414.64514671266078949 1852884.23417665064334869),1665,MTS_12726,MTS,12726.0,Goldfinch St & Bush St,32.74716769,-117.17123506,12726.0,0,,0,N-N/B,
Point (6278795.64504088461399078 1847382.2350100576877594),1668,MTS_12731,MTS,12731.0,State St & Maple St,32.73205576,-117.16983813,12731.0,0,,0,F-N/B,stamap
Point (6278637.64502879977226257 1851182.23462788760662079),1670,MTS_12735,MTS,12735.0,Reynard Wy & Otsego Dr,32.74249549,-117.17046096,12735.0,0,,0,F-N/B,
Point (6279030.64522705972194672 1846692.23507772386074066),1672,MTS_12737,MTS,12737.0,State St & Kalmia St,32.73016513,-117.16905423,12737.0,0,,0,F-N/B,
Point (6279068.6451510488986969 1850651.23437756299972534),1674,MTS_12739,MTS,12739.0,Reynard Wy & Curlew St,32.74104659,-117.16904414,12739.0,0,,0,F-N/B,
Point (6280615.24540430307388306 1841353.83564956486225128),1677,MTS_12751,MTS,12751.0,1st Av & Broadway,32.71553186,-117.16374976,12751.0,0,,0,N-N/B,1stbrd
Point (6280641.64528588950634003 1844551.23542273044586182),1678,MTS_12753,MTS,12753.0,1st Av & Elm St,32.72431993,-117.16375503,12753.0,0,,1,F-N/B,
Point (6280648.64494380354881287 1846053.23504339158535004),1679,MTS_12756,MTS,12756.0,1st Av & Ivy St,32.72844805,-117.16377507,12756.0,0,,1,F-N/B,
Point (6280650.64526788890361786 1847195.23505598306655884),1680,MTS_12757,MTS,12757.0,1st Av & Laurel St,32.73158666,-117.16380111,12757.0,0,,1,F-N/B,
Point (6280709.64482180774211884 1850964.23473581671714783),1681,MTS_12758,MTS,12758.0,1st Av & Walnut Av,32.74194644,-117.16371667,12758.0,0,,1,F-N/B,
Point (6280707.64482580125331879 1851523.23460206389427185),1682,MTS_12759,MTS,12759.0,1st Av & Brookes Av,32.7434827,-117.1637391,12759.0,0,,1,F-N/B,
Point (6281760.64534446597099304 1842253.23575364053249359),1684,MTS_12765,MTS,12765.0,5th Av & B St,32.71803122,-117.16005161,12765.0,0,,1,F-N/B,b5th
Point (6281740.64505638182163239 1843430.2356962263584137),1685,MTS_12766,MTS,12766.0,5th Av & Beech St,32.7212655,-117.16015004,12766.0,0,,0,F-N/B,
Point (6281750.64503638446331024 1847163.23511998355388641),1686,MTS_12767,MTS,12767.0,5th Av & Laurel St,32.73152516,-117.16022348,12767.0,0,,1,F-N/B,
Point (6281767.64500238001346588 1846442.23524963855743408),1687,MTS_12770,MTS,12770.0,5th Av & Juniper St,32.72954404,-117.16014774,12770.0,0,,0,F-N/B,
Point (6281762.64501239359378815 1845682.23545731604099274),1688,MTS_12771,MTS,12771.0,5th Av & Hawthorn St,32.72745521,-117.16014242,12771.0,0,,0,F-N/B,
Point (6281772.64499238133430481 1847973.23514039814472198),1689,MTS_12772,MTS,12772.0,5th Av & Nutmeg St,32.73375181,-117.16017494,12772.0,0,,0,F-N/B,
Point (6281758.54462689161300659 1850564.03474880754947662),1690,MTS_12773,MTS,12773.0,5th Av & Upas St,32.74087179,-117.16029434,12773.0,0,,1,F-N/B,
Point (6283427.64529129862785339 1840771.23576489090919495),1693,MTS_12781,MTS,12781.0,11th Av & F St,32.7139981,-117.15459028,12781.0,0,,1,F-N/B,
Point (6283442.64526130259037018 1841627.23602139949798584),1694,MTS_12782,MTS,12782.0,11th Av & Broadway,32.71635101,-117.15456566,12782.0,0,11tbro,1,F-N/B,11tbro
Point (6283734.64500539004802704 1842242.23610372841358185),1696,MTS_12786,MTS,12786.0,Park Bl & B St,32.71804817,-117.15363369,12786.0,0,,1,F-N/B,
Point (6284822.64479789137840271 1845077.23568305373191833),1700,MTS_12793,MTS,12793.0,Park Bl & Presidents Way,32.72586549,-117.1501761,12793.0,0,,1,F-N/B,
Point (6285281.6451922208070755 1835806.2365085631608963),1701,MTS_12794,MTS,12794.0,Main St & Beardsley St,32.70039682,-117.14842398,12794.0,0,,1,F-N/B,
Point (6285741.64427222311496735 1851894.23484431207180023),1702,MTS_12795,MTS,12795.0,Park Bl & Cypress Av,32.74462248,-117.14737887,12795.0,0,,1,F-N/B,
Point (6285756.64424222707748413 1850606.23479564487934113),1703,MTS_12797,MTS,12797.0,Park Bl & Upas St,32.74108301,-117.14729404,12797.0,0,,1,N-N/B,
Point (6285796.64449030160903931 1845777.23559539020061493),1704,MTS_12798,MTS,12798.0,Park Bl & Naval Hospital,32.72781238,-117.14702886,12798.0,0,,1,M-Street-N/B,
Point (6286167.6440763920545578 1855936.23430623114109039),1705,MTS_12800,MTS,12800.0,Park Bl & El Cajon Bl,32.75574122,-117.14610647,12800.0,0,,1,F-N/B,
Point (6286172.64406639337539673 1856603.23428456485271454),1706,MTS_12801,MTS,12801.0,Park Bl & Meade Av,32.75757446,-117.14610885,12801.0,0,,1,F-N/B,
Point (6286177.64405637979507446 1857930.23425522446632385),1707,MTS_12802,MTS,12802.0,Park Bl & Madison Av,32.76122159,-117.14612969,12802.0,0,,1,F-N/B,
Point (6286153.64410439133644104 1853459.23466706275939941),1708,MTS_12804,MTS,12804.0,Park Bl & University Av,32.74893332,-117.14608276,12804.0,0,,1,F-N/B,paruni
Point (6288331.64368538558483124 1860269.23384231328964233),1715,MTS_12813,MTS,12813.0,Texas St & Camino Del Rio S,32.76770057,-117.13918832,12813.0,0,,1,F-N/B,txcams
Point (6288448.64345139265060425 1857766.23425514996051788),1716,MTS_12814,MTS,12814.0,Texas St & Madison Av,32.76082429,-117.13873833,12814.0,0,,1,N-N/B,
Point (6290999.64392679929733276 1844584.23601289093494415),1717,MTS_12818,MTS,12818.0,30th St & Elm St,32.72465551,-117.13007889,12818.0,0,,1,F-N/B,
Point (6291092.64341272413730621 1854700.23480972647666931),1718,MTS_12819,MTS,12819.0,30th St & Polk Av,32.7524596,-117.13005413,12819.0,0,,1,F-N/B,
Point (6291106.64338472485542297 1857231.23466898500919342),1719,MTS_12822,MTS,12822.0,30th St & Monroe Av,32.7594159,-117.13007808,12822.0,0,,1,F-N/B,
Point (6291079.64343872666358948 1853368.23484906554222107),1720,MTS_12824,MTS,12824.0,30th St & University Av,32.74879854,-117.13005985,12824.0,0,,1,F-N/B,30uniN
Point (6291191.64387089014053345 1846488.23581381142139435),1721,MTS_12828,MTS,12828.0,30th St & Juniper St,32.72989275,-117.12950685,12828.0,0,,1,F-N/B,
Point (6291304.6439729630947113 1849312.23541514575481415),1722,MTS_12830,MTS,12830.0,30th St & Redwood St,32.7376566,-117.12921686,12830.0,0,,1,F-N/B,30red
Point (6299440.64377705752849579 1831620.23799081146717072),1735,MTS_12860,MTS,12860.0,43rd St & Delta St,32.68921909,-117.10228988,12860.0,0,,0,F-N/B,delt43
Point (6299517.64362305402755737 1834325.23783014714717865),1736,MTS_12861,MTS,12861.0,Logan Av & 43rd St,32.69665502,-117.10211147,12861.0,0,,1,F-E/B,
Point (6300073.64251105487346649 1852889.23547898232936859),1737,MTS_12863,MTS,12863.0,Fairmount Av & Wightman St,32.74768727,-117.10079668,12863.0,0,,1,N-N/B,
Point (6300085.6424870491027832 1853743.2354113906621933),1738,MTS_12864,MTS,12864.0,Fairmount Av & University Av,32.7500346,-117.10078031,12864.0,0,,1,F-N/B,faiuni
Point (6300110.64243705570697784 1854995.23553206026554108),1739,MTS_12865,MTS,12865.0,Fairmount Av & Orange Av,32.75347606,-117.10073223,12865.0,0,,1,F-N/B,
Point (6300105.64244705438613892 1856418.23498263955116272),1740,MTS_12866,MTS,12866.0,Fairmount Av & Meade Av,32.75738681,-117.10078626,12866.0,0,,1,F-N/B,
Point (6300718.64384572207927704 1827090.2388487309217453),1741,MTS_12867,MTS,12867.0,Highland Av & Plaza Bl,32.67679786,-117.0980166,12867.0,0,,1,F-N/B,
Point (6300885.64252747595310211 1845331.2361593097448349),1742,MTS_12868,MTS,12868.0,Fairmount Av & Ridgeview Dr,32.72693365,-117.097956,12868.0,0,,1,F-N/B,
Point (6301403.64214763045310974 1860045.23461839556694031),1746,MTS_12872,MTS,12872.0,Fairmount Av & Talmadge Canyon Row,32.76738401,-117.09666026,12872.0,0,,1,F-N/B,
Point (6301514.64389413595199585 1824598.23891147971153259),1747,MTS_12873,MTS,12873.0,Highland Av & 18th St,32.66996683,-117.09536429,12873.0,0,,1,F-N/B,high18
Point (6302121.64399246871471405 1822686.23945464193820953),1748,MTS_12877,MTS,12877.0,Highland Av & 24th St,32.66472556,-117.09334171,12877.0,0,,1,F-N/B,
Point (6302143.64329230785369873 1834563.23768222332000732),1749,MTS_12878,MTS,12878.0,47th St & Logan Av,32.6973678,-117.09358245,12878.0,0,,1,F-N/B,47log
Point (6302147.64328430593013763 1835105.23758247494697571),1750,MTS_12879,MTS,12879.0,47th St & T St,32.69885748,-117.09358371,12879.0,0,,1,F-N/B,
Point (6302150.64327830076217651 1835785.23753480613231659),1751,MTS_12880,MTS,12880.0,47th St & Ocean View Bl,32.7007264,-117.09359184,12880.0,0,,1,F-N/B,
Point (6302537.64414471387863159 1821397.23907989263534546),1753,MTS_12884,MTS,12884.0,Highland Av & 28th St,32.66119222,-117.09195625,12884.0,0,,1,F-N/B,
Point (6304848.64280354976654053 1836838.2377253919839859),1758,MTS_12892,MTS,12892.0,Euclid Av & Manzanares Wy,32.70368007,-117.08484953,12892.0,0,,1,F-N/B,
Point (6304856.64278754591941833 1838587.23750822246074677),1759,MTS_12893,MTS,12893.0,Euclid Av & Naranja St,32.70848706,-117.08486905,12893.0,0,,1,N-N/B,
