rq_time,start,end,request_id
48511,564,1011,9926
48512,876,310,9927
48514,787,286,9928
48514,198,511,9929
48515,669,487,9930
48515,74,16,9931
48517,4,1039,9932
48518,238,304,9933
48523,109,468,9934
48526,539,324,9935
48527,629,317,9936
48528,161,79,9937
48530,311,109,9938
48531,778,614,9939
48532,1039,251,9940
48537,877,999,9941
48539,490,448,9942
48539,760,130,9943
48540,737,727,9944
48542,1039,750,9945
48544,419,74,9946
48547,239,351,9947
48548,440,500,9948
48548,74,97,9949
48549,1085,30,9950
48553,638,74,9951
48553,868,54,9952
48557,138,395,9953
48558,83,105,9954
48560,109,109,9955
48560,580,267,9956
48562,74,97,9957
48566,109,80,9958
48569,113,367,9959
48578,819,289,9960
48581,407,407,9961
48584,984,365,9962
48590,892,556,9963
48590,159,892,9964
48593,257,702,9965
48594,317,907,9966
48594,146,30,9967
48596,982,464,9968
48596,158,383,9969
48599,145,203,9970
48600,410,415,9971
48605,539,799,9972
48607,1026,480,9973
48607,203,109,9974
48608,142,230,9975
48608,246,791,9976
48610,1091,292,9977
48615,259,933,9978
48617,949,320,9979
48618,848,239,9980
48621,93,109,9981
48625,311,431,9982
48627,821,1012,9983
48630,97,74,9984
48631,246,1026,9985
48631,108,169,9986
48633,354,629,9987
48634,776,474,9988
48636,52,371,9989
48639,462,908,9990
48643,738,856,9991
48648,936,142,9992
48649,1090,426,9993
48650,103,109,9994
48655,130,109,9995
48655,113,225,9996
48657,138,286,9997
48659,224,310,9998
48660,80,976,9999
48661,1039,359,10000
48663,856,97,10001
48667,567,343,10002
48669,225,585,10003
48669,142,131,10004
48669,431,355,10005
48671,47,460,10006
48671,777,777,10007
48671,205,1039,10008
48673,1000,393,10009
48680,681,474,10010
48683,838,97,10011
48683,805,206,10012
48684,708,784,10013
48685,233,177,10014
48686,323,573,10015
48691,561,716,10016
48692,753,654,10017
48697,595,633,10018
48698,74,187,10019
48703,149,223,10020
48703,203,296,10021
48704,72,557,10022
48705,130,184,10023
48710,929,408,10024
48712,835,650,10025
48722,202,1042,10026
48723,443,130,10027
48725,390,138,10028
48725,740,412,10029
48729,144,290,10030
48733,480,436,10031
48733,1085,552,10032
48740,142,1039,10033
48743,446,156,10034
48755,359,74,10035
48755,110,620,10036
48758,820,570,10037
48759,167,1091,10038
48763,777,842,10039
48767,236,109,10040
48768,894,30,10041
48770,127,451,10042
48773,74,834,10043
48776,854,919,10044
48776,80,533,10045
48776,631,641,10046
48778,464,73,10047
48783,248,113,10048
48784,138,116,10049
48785,127,160,10050
48789,160,394,10051
48790,1003,520,10052
48792,103,587,10053
48796,625,97,10054
48797,223,393,10055
48804,585,718,10056
48805,207,616,10057
48806,71,239,10058
48812,148,161,10059
48812,97,450,10060
48813,738,658,10061
48815,712,78,10062
48816,716,72,10063
48816,316,576,10064
48824,62,936,10065
48824,132,130,10066
48825,79,851,10067
48827,109,660,10068
48831,821,848,10069
48832,732,61,10070
48837,80,168,10071
48838,679,802,10072
48840,607,898,10073
48850,428,926,10074
48851,542,793,10075
48851,80,477,10076
48853,700,79,10077
48853,203,97,10078
48854,718,518,10079
48856,213,552,10080
48861,922,640,10081
48867,233,870,10082
48867,71,689,10083
48868,669,932,10084
48870,772,79,10085
48874,619,225,10086
48875,277,411,10087
48876,819,829,10088
48879,173,673,10089
48884,79,342,10090
48886,1026,60,10091
48887,819,393,10092
48888,248,255,10093
48889,213,295,10094
48890,130,517,10095
48891,670,389,10096
48896,153,113,10097
48900,151,188,10098
48902,225,704,10099
48904,1039,482,10100
48905,97,774,10101
48906,130,190,10102
48907,706,274,10103
48909,108,310,10104
48910,80,41,10105
48910,96,74,10106
48913,130,187,10107
48915,579,666,10108
48915,872,480,10109
48917,505,112,10110
48918,1039,434,10111
48919,171,97,10112
48923,94,903,10113
48926,344,849,10114
48926,762,1039,10115
48930,74,41,10116
48931,79,165,10117
48932,333,182,10118
48932,144,344,10119
48933,80,74,10120
48933,74,80,10121
48934,661,57,10122
48934,224,655,10123
48936,598,643,10124
48936,224,156,10125
48937,311,78,10126
48939,105,200,10127
48939,389,74,10128
48940,7,798,10129
48943,303,105,10130
48943,1065,727,10131
48944,1003,673,10132
48946,936,891,10133
48948,559,80,10134
48951,430,97,10135
48951,219,73,10136
48952,74,80,10137
48953,555,123,10138
48955,198,751,10139
48955,730,464,10140
48957,79,802,10141
48964,79,214,10142
48969,93,109,10143
48969,359,1079,10144
48971,774,679,10145
48971,273,802,10146
48972,80,31,10147
48973,801,194,10148
48976,204,226,10149
48976,623,421,10150
48976,53,142,10151
48978,651,315,10152
48979,274,130,10153
48980,196,1078,10154
48980,41,327,10155
48981,570,863,10156
48986,730,787,10157
48987,1039,408,10158
48996,730,1042,10159
48999,616,487,10160
49002,109,583,10161
49013,517,377,10162
49018,909,158,10163
49025,667,712,10164
49029,78,209,10165
49029,74,330,10166
49029,97,873,10167
49031,518,1039,10168
49033,159,79,10169
49035,109,7,10170
49035,119,796,10171
49038,80,283,10172
49040,976,245,10173
49043,626,143,10174
49047,113,224,10175
49050,638,554,10176
49052,109,79,10177
49055,144,243,10178
49058,897,224,10179
49060,97,348,10180
49060,181,94,10181
49060,949,174,10182
49061,426,431,10183
49065,151,97,10184
49065,109,223,10185
49065,1026,927,10186
49068,258,80,10187
49069,224,579,10188
49070,453,130,10189
49070,109,59,10190
49071,455,310,10191
49077,78,630,10192
49081,304,841,10193
49086,1039,233,10194
49088,65,439,10195
49088,79,303,10196
49091,383,109,10197
49094,374,74,10198
49100,879,896,10199
49104,79,347,10200
49107,55,705,10201
49109,127,980,10202
49109,556,521,10203
49109,700,311,10204
49112,679,472,10205
49112,97,267,10206
49113,162,97,10207
49114,311,224,10208
49114,131,1002,10209
49116,310,325,10210
49119,1091,109,10211
49120,1059,718,10212
49121,314,1020,10213
49122,468,217,10214
49122,1039,400,10215
49128,140,786,10216
49129,714,149,10217
49130,97,439,10218
49130,1059,1021,10219
49132,287,130,10220
49133,819,661,10221
49133,134,65,10222
49133,56,238,10223
49134,109,654,10224
49139,109,97,10225
49139,796,898,10226
49141,601,465,10227
49142,346,188,10228
49144,428,653,10229
49144,234,97,10230
49145,704,167,10231
49147,478,130,10232
49149,659,732,10233
49150,316,267,10234
49150,1020,39,10235
49150,245,410,10236
49151,378,822,10237
49153,997,431,10238
49154,80,47,10239
49156,289,441,10240
49156,371,169,10241
49157,79,227,10242
49163,74,94,10243
49165,74,437,10244
49166,245,771,10245
49170,948,430,10246
49172,344,106,10247
49174,159,787,10248
49175,92,658,10249
49176,575,625,10250
49179,663,119,10251
49179,31,933,10252
49182,80,1039,10253
49183,371,283,10254
49184,248,850,10255
49185,145,113,10256
49186,167,776,10257
49187,109,78,10258
49191,426,561,10259
49195,78,306,10260
49196,64,30,10261
49200,891,788,10262
49201,1024,79,10263
49203,1065,79,10264
49208,984,952,10265
49208,386,55,10266
49214,295,184,10267
49216,224,819,10268
49217,539,1026,10269
49218,833,476,10270
49218,655,488,10271
49224,130,310,10272
49224,600,820,10273
49225,351,452,10274
49225,1021,793,10275
49227,274,247,10276
49227,646,255,10277
49231,539,581,10278
49234,835,258,10279
49236,68,74,10280
49237,130,32,10281
49238,79,858,10282
49240,328,719,10283
49241,637,846,10284
49244,130,138,10285
49245,109,306,10286
49246,1,204,10287
49249,138,311,10288
49250,424,672,10289
49250,103,1095,10290
49252,480,867,10291
49253,1042,686,10292
49254,130,71,10293
49254,160,735,10294
49255,979,266,10295
49257,539,285,10296
49257,1052,564,10297
49258,468,56,10298
49259,62,354,10299
49259,7,61,10300
49261,32,140,10301
49261,689,1004,10302
49262,117,206,10303
49262,674,775,10304
49263,495,741,10305
49264,116,785,10306
49269,489,701,10307
49271,560,80,10308
49271,71,554,10309
49271,79,186,10310
49272,822,80,10311
49278,564,305,10312
49282,174,393,10313
49284,32,412,10314
49288,156,729,10315
49294,354,354,10316
49298,80,304,10317
49299,170,7,10318
49304,79,863,10319
49308,337,204,10320
49309,116,113,10321
49309,309,226,10322
49310,626,116,10323
49313,461,836,10324
49316,80,408,10325
49322,782,80,10326
49324,158,246,10327
49324,349,769,10328
49326,1039,79,10329
49327,93,808,10330
49328,262,225,10331
49332,238,267,10332
49334,760,174,10333
49335,340,79,10334
49337,79,213,10335
49340,131,80,10336
49342,97,213,10337
49346,154,1020,10338
49347,1020,62,10339
49360,1026,246,10340
49362,346,233,10341
49364,539,1022,10342
49367,431,472,10343
49368,148,415,10344
49372,976,138,10345
49377,144,74,10346
49377,580,408,10347
49379,693,74,10348
49382,979,109,10349
49384,94,486,10350
49384,626,398,10351
49385,679,630,10352
49385,79,588,10353
49385,348,579,10354
49386,780,145,10355
49387,446,627,10356
49390,679,403,10357
49393,110,145,10358
49400,997,130,10359
49406,601,186,10360
49411,58,97,10361
49411,71,1039,10362
49415,1021,1039,10363
49420,461,151,10364
49420,921,818,10365
49426,809,224,10366
49431,310,864,10367
49434,363,306,10368
49435,1021,876,10369
49440,145,713,10370
49441,109,854,10371
49445,851,134,10372
49448,79,694,10373
49448,119,41,10374
49449,381,79,10375
49451,607,603,10376
49454,218,61,10377
49456,79,768,10378
49457,723,79,10379
49457,408,312,10380
49458,109,74,10381
49459,504,733,10382
49464,824,80,10383
49464,819,260,10384
49468,1039,576,10385
49470,200,97,10386
49470,245,716,10387
49473,676,103,10388
49473,210,850,10389
49474,224,78,10390
49475,824,697,10391
49475,386,113,10392
49476,72,417,10393
49476,74,890,10394
49477,213,555,10395
49477,30,146,10396
49478,315,277,10397
49479,430,1039,10398
49480,1026,109,10399
49480,443,78,10400
49483,675,812,10401
49483,389,670,10402
49484,109,453,10403
49485,508,936,10404
49489,201,116,10405
49490,841,514,10406
49490,945,407,10407
49491,1020,906,10408
49493,672,1020,10409
49493,7,251,10410
49494,459,113,10411
49497,303,715,10412
49497,913,224,10413
49497,109,62,10414
49497,561,649,10415
49503,107,306,10416
49508,127,627,10417
49509,847,186,10418
49509,306,1006,10419
49512,468,431,10420
49517,97,74,10421
49517,488,74,10422
49521,819,820,10423
49530,525,97,10424
49532,1091,635,10425
49534,672,109,10426
49537,767,109,10427
49537,109,1039,10428
49539,745,212,10429
49540,78,130,10430
49543,39,32,10431
49544,1039,142,10432
49545,804,892,10433
49546,873,113,10434
49547,697,785,10435
49548,753,134,10436
49553,306,654,10437
49554,162,74,10438
49554,80,1013,10439
49555,131,620,10440
49556,162,256,10441
49560,395,62,10442
49561,423,94,10443
49564,781,933,10444
49566,778,315,10445
49567,79,113,10446
49570,412,80,10447
49570,344,30,10448
49584,819,103,10449
49585,97,142,10450
49586,428,282,10451
49592,79,194,10452
49594,224,553,10453
49602,682,30,10454
49607,1052,282,10455
49608,144,665,10456
49608,424,726,10457
49613,94,428,10458
49614,945,582,10459
49621,923,689,10460
49621,455,367,10461
49623,113,114,10462
49623,747,554,10463
49624,603,945,10464
49631,130,278,10465
49632,173,206,10466
49633,917,173,10467
49635,97,117,10468
49639,656,449,10469
49641,214,1024,10470
49643,748,610,10471
49645,80,116,10472
49648,776,467,10473
49648,590,1039,10474
49649,999,909,10475
49651,392,866,10476
49655,486,813,10477
49657,719,144,10478
49659,72,74,10479
49663,863,40,10480
49665,282,1039,10481
49665,996,249,10482
49665,694,130,10483
49666,775,518,10484
49667,30,426,10485
49670,141,109,10486
49671,80,734,10487
49671,130,197,10488
49672,777,918,10489
49674,1039,1039,10490
49676,61,108,10491
49676,54,824,10492
49677,333,12,10493
49677,60,57,10494
49682,329,552,10495
49682,204,649,10496
49687,459,161,10497
49688,542,408,10498
49690,799,94,10499
49691,727,834,10500
49697,431,228,10501
49697,72,1042,10502
49701,97,310,10503
49702,115,1039,10504
49702,636,208,10505
49703,224,189,10506
49705,224,107,10507
49706,610,130,10508
49706,78,653,10509
49708,654,55,10510
49709,412,728,10511
49711,203,318,10512
49712,732,889,10513
49717,109,946,10514
49717,904,138,10515
49718,113,112,10516
49723,62,833,10517
49723,130,630,10518
49724,72,474,10519
49725,63,230,10520
49727,148,30,10521
49728,686,342,10522
49731,79,494,10523
49731,627,820,10524
49734,119,976,10525
49735,458,587,10526
49741,80,793,10527
49741,753,707,10528
49744,1039,1089,10529
49744,941,847,10530
49744,74,234,10531
49748,318,653,10532
49750,142,142,10533
49750,282,113,10534
49751,79,109,10535
49756,557,801,10536
49758,502,522,10537
49759,79,285,10538
49759,461,130,10539
49760,346,614,10540
49762,79,158,10541
49765,775,516,10542
49772,521,579,10543
49774,916,849,10544
49774,73,249,10545
49774,161,655,10546
49776,591,130,10547
49777,662,202,10548
49778,650,1021,10549
49788,554,6,10550
49789,796,680,10551
49793,655,1091,10552
49794,42,627,10553
49794,786,72,10554
49799,636,355,10555
49800,92,432,10556
49802,805,79,10557
49803,119,464,10558
49803,114,873,10559
49804,367,130,10560
49806,71,79,10561
49807,286,962,10562
49809,451,142,10563
49811,149,433,10564
49812,467,446,10565
49816,80,958,10566
49818,915,679,10567
49820,672,72,10568
49821,1095,716,10569
49821,113,548,10570
49822,109,783,10571
49828,708,1039,10572
49828,292,119,10573
49828,249,671,10574
49828,306,142,10575
49833,164,154,10576
49833,736,667,10577
49834,52,408,10578
49834,455,819,10579
49836,130,79,10580
49838,867,1039,10581
49848,599,822,10582
49848,97,579,10583
49852,294,214,10584
49852,80,311,10585
49856,861,887,10586
49859,431,860,10587
49860,694,1039,10588
49860,73,777,10589
49861,432,1012,10590
49864,610,80,10591
49865,378,232,10592
49865,130,980,10593
49869,592,138,10594
49870,315,97,10595
49871,708,30,10596
49871,30,807,10597
49873,130,233,10598
49874,853,928,10599
49876,109,767,10600
49877,311,213,10601
49878,447,1042,10602
49879,47,450,10603
49879,1039,581,10604
49882,182,519,10605
49885,441,78,10606
49888,227,333,10607
49894,344,401,10608
49895,109,391,10609
49897,103,74,10610
49898,799,130,10611
49899,1059,283,10612
49902,475,258,10613
49902,109,112,10614
49902,432,7,10615
49903,819,802,10616
49904,80,239,10617
49904,758,412,10618
49905,239,225,10619
49905,367,187,10620
49906,715,426,10621
49910,267,73,10622
49916,452,525,10623
49916,923,109,10624
49922,80,417,10625
49923,306,79,10626
49925,103,311,10627
49925,257,53,10628
49925,1095,74,10629
49928,778,812,10630
49928,309,808,10631
49929,777,854,10632
49930,79,318,10633
49931,1039,759,10634
49934,739,355,10635
49935,749,179,10636
49935,246,305,10637
49936,80,417,10638
49939,675,688,10639
49942,123,225,10640
49947,311,97,10641
49949,1020,403,10642
49950,755,371,10643
49954,428,205,10644
49954,1059,831,10645
49957,169,243,10646
49962,223,109,10647
49966,570,643,10648
49966,311,315,10649
49966,564,109,10650
49970,869,65,10651
49975,97,109,10652
49975,446,109,10653
49981,80,980,10654
49983,764,347,10655
49986,300,97,10656
49987,826,474,10657
49988,672,393,10658
49988,103,302,10659
49988,97,1039,10660
49990,142,770,10661
49990,729,790,10662
49994,42,72,10663
49996,80,839,10664
49997,231,206,10665
50004,415,365,10666
50006,78,165,10667
50010,858,83,10668
50011,889,855,10669
50018,1042,267,10670
50019,433,181,10671
50020,7,97,10672
50020,148,74,10673
50021,450,65,10674
50030,661,1002,10675
50031,113,397,10676
50032,80,872,10677
50032,130,145,10678
50033,130,618,10679
50034,75,832,10680
50034,443,706,10681
50035,318,1021,10682
50037,171,1039,10683
50037,97,110,10684
50041,97,363,10685
50041,532,421,10686
50043,357,136,10687
50044,314,311,10688
50047,1039,905,10689
50050,876,443,10690
50053,753,442,10691
50057,130,765,10692
50058,394,174,10693
50059,165,64,10694
50060,574,79,10695
50061,142,801,10696
50062,715,142,10697
50066,619,517,10698
50069,789,53,10699
50071,673,716,10700
50071,299,306,10701
50074,7,224,10702
50075,870,426,10703
50076,1012,676,10704
50079,249,777,10705
50083,496,62,10706
50083,412,1039,10707
50084,249,295,10708
50088,1026,592,10709
50091,599,109,10710
50091,450,93,10711
50091,781,745,10712
50093,464,226,10713
50097,285,488,10714
50098,55,77,10715
50098,793,653,10716
50104,74,737,10717
50104,1095,212,10718
50105,651,311,10719
50107,1042,213,10720
50108,333,432,10721
50109,1021,620,10722
50110,264,196,10723
50110,539,39,10724
50114,144,475,10725
50119,1039,80,10726
50119,813,443,10727
50121,833,675,10728
50127,833,842,10729
50127,80,132,10730
50128,138,94,10731
50130,225,226,10732
50131,579,142,10733
50132,441,895,10734
50132,847,920,10735
50133,452,819,10736
50134,311,130,10737
50134,749,143,10738
50139,647,116,10739
50141,443,70,10740
50143,97,116,10741
50143,876,641,10742
50144,80,346,10743
50147,80,130,10744
50147,224,812,10745
50152,206,103,10746
50152,397,53,10747
50154,1020,64,10748
50158,97,498,10749
50159,79,1033,10750
50161,837,130,10751
50162,832,295,10752
50163,863,558,10753
50167,302,383,10754
50168,679,283,10755
50171,573,680,10756
50172,485,805,10757
50173,429,409,10758
50173,543,234,10759
50173,80,346,10760
50173,230,74,10761
50177,274,380,10762
50179,758,186,10763
50180,828,79,10764
50182,80,716,10765
50184,310,286,10766
50184,236,472,10767
50188,819,424,10768
50189,954,224,10769
50191,1039,1039,10770
50193,321,755,10771
50193,675,630,10772
50196,919,845,10773
50196,148,999,10774
50197,103,306,10775
50198,80,184,10776
50198,1095,654,10777
50204,896,71,10778
50205,347,936,10779
50206,267,80,10780
50206,828,307,10781
50209,79,213,10782
50210,391,1022,10783
50210,105,781,10784
50217,80,1020,10785
50221,130,452,10786
50221,96,80,10787
50221,403,545,10788
50222,79,340,10789
50222,103,283,10790
50223,393,579,10791
50224,759,985,10792
50230,130,443,10793
50231,110,680,10794
50232,633,378,10795
50232,318,961,10796
50233,682,54,10797
50234,159,833,10798
50234,112,212,10799
50235,398,295,10800
50241,175,72,10801
50242,376,788,10802
50249,673,854,10803
50250,213,112,10804
50254,218,786,10805
50256,306,95,10806
50256,79,995,10807
50259,141,74,10808
50263,697,613,10809
50266,790,701,10810
50267,716,677,10811
50273,109,78,10812
50279,295,109,10813
50280,958,745,10814
50281,112,932,10815
50285,688,79,10816
50285,829,282,10817
50288,97,371,10818
50291,498,1013,10819
50292,646,340,10820
50294,380,1039,10821
50294,662,1024,10822
50295,103,431,10823
50296,928,695,10824
50298,253,895,10825
50299,64,640,10826
50300,841,657,10827
50303,197,97,10828
50307,78,1065,10829
50310,595,829,10830
50310,410,94,10831
50310,202,144,10832
50312,109,214,10833
50313,655,900,10834
50316,929,662,10835
50318,73,219,10836
50318,321,378,10837
50320,812,948,10838
50323,62,602,10839
50323,793,461,10840
50324,741,113,10841
50325,70,74,10842
50328,1095,213,10843
50335,862,679,10844
50338,275,1021,10845
50339,426,80,10846
50340,47,432,10847
50340,708,26,10848
50341,306,130,10849
50341,946,410,10850
50341,422,97,10851
50343,556,424,10852
50344,207,673,10853
50347,1021,108,10854
50347,804,349,10855
50350,245,130,10856
50351,1006,80,10857
50357,750,1039,10858
50357,371,715,10859
50360,145,80,10860
50361,773,167,10861
50362,7,1095,10862
50362,310,79,10863
50366,519,163,10864
50367,321,1020,10865
50368,634,815,10866
50368,630,74,10867
50369,306,857,10868
50375,79,431,10869
50375,474,933,10870
50381,460,1091,10871
50383,80,212,10872
50387,194,325,10873
50388,306,130,10874
50396,582,596,10875
50398,143,869,10876
50399,78,634,10877
50399,158,328,10878
50402,75,900,10879
50402,936,112,10880
50404,74,396,10881
50409,267,71,10882
50412,1021,194,10883
50415,398,65,10884
50416,870,214,10885
50420,80,184,10886
50421,1020,1020,10887
50421,400,591,10888
50423,797,142,10889
50425,396,431,10890
50425,447,271,10891
50430,984,706,10892
50433,948,281,10893
50435,109,73,10894
50436,780,80,10895
50436,853,575,10896
50436,295,249,10897
50436,230,502,10898
50437,849,812,10899
50437,716,599,10900
50446,142,72,10901
50448,573,867,10902
50452,80,898,10903
50452,136,217,10904
50453,620,378,10905
50455,353,127,10906
50458,825,333,10907
50461,110,248,10908
50461,1020,426,10909
50463,159,158,10910
50464,162,159,10911
50469,500,78,10912
50474,468,799,10913
50477,984,631,10914
50477,144,71,10915
50486,167,488,10916
50488,649,679,10917
50493,589,266,10918
50497,874,1038,10919
50498,130,74,10920
50499,1020,320,10921
50499,78,312,10922
50500,679,856,10923
50502,776,130,10924
50502,340,739,10925
50503,306,395,10926
50506,871,113,10927
50509,519,1012,10928
50510,894,688,10929
50511,1072,204,10930
50511,416,113,10931
50515,657,980,10932
50516,429,552,10933
50517,78,426,10934
50519,110,197,10935
50520,296,267,10936
50520,602,898,10937
50521,539,671,10938
50524,74,143,10939
50526,376,833,10940
50527,73,1012,10941
50529,229,311,10942
50530,900,185,10943
50532,452,505,10944
50534,455,329,10945
50540,51,315,10946
50542,578,407,10947
50543,655,634,10948
50544,703,130,10949
50545,130,817,10950
50546,290,844,10951
50546,919,97,10952
50549,79,632,10953
50550,297,270,10954
50550,344,142,10955
50551,899,855,10956
50554,744,672,10957
50555,630,786,10958
50558,460,240,10959
50561,979,55,10960
50562,1026,74,10961
50563,130,664,10962
50566,273,552,10963
50567,415,829,10964
50571,52,138,10965
50572,712,999,10966
50573,113,80,10967
50573,103,462,10968
50574,51,799,10969
50575,141,142,10970
50577,488,109,10971
50577,675,849,10972
50584,189,109,10973
50585,1065,130,10974
50585,267,1039,10975
50587,75,138,10976
50588,772,169,10977
50589,1039,949,10978
50590,167,297,10979
50591,447,208,10980
50591,474,694,10981
50592,109,1039,10982
50592,311,653,10983
50594,1026,78,10984
50595,162,539,10985
50596,674,74,10986
50596,732,583,10987
50599,106,516,10988
50601,30,97,10989
50602,296,785,10990
50602,130,694,10991
50603,667,667,10992
50604,142,41,10993
50605,673,812,10994
50606,261,750,10995
50607,860,772,10996
50608,78,127,10997
50609,202,810,10998
50609,164,954,10999
50611,839,448,11000
50614,383,113,11001
50617,647,927,11002
50619,775,819,11003
50620,141,79,11004
50621,755,258,11005
50623,1043,107,11006
50624,667,573,11007
50624,109,245,11008
50625,311,142,11009
50629,704,30,11010
50630,54,527,11011
50632,582,583,11012
50641,355,732,11013
50648,819,202,11014
50648,411,103,11015
50652,954,697,11016
50653,496,477,11017
50653,212,724,11018
50654,349,142,11019
50654,461,753,11020
50654,778,130,11021
50655,229,1024,11022
50656,110,119,11023
50656,443,1026,11024
50658,1039,771,11025
50662,115,290,11026
50664,224,603,11027
50665,833,437,11028
50666,799,679,11029
50675,51,841,11030
50678,753,401,11031
50678,712,284,11032
50679,186,646,11033
50680,886,596,11034
50684,844,927,11035
50684,686,786,11036
50687,132,357,11037
50687,141,74,11038
50689,725,715,11039
50691,110,1039,11040
50692,649,500,11041
50694,80,775,11042
50694,213,770,11043
50700,203,650,11044
50702,1056,589,11045
50705,437,719,11046
50708,472,384,11047
50710,682,325,11048
50714,228,145,11049
50716,74,79,11050
50718,1020,349,11051
50720,78,1021,11052
50720,708,1082,11053
50720,552,676,11054
50721,799,306,11055
50722,600,267,11056
50723,211,299,11057
50724,80,747,11058
50724,1021,302,11059
50725,310,39,11060
50727,143,94,11061
50729,504,1021,11062
50730,671,638,11063
50730,53,168,11064
50731,343,30,11065
50733,644,32,11066
50734,225,821,11067
50736,138,666,11068
50737,131,784,11069
50738,320,852,11070
50739,72,917,11071
50745,661,231,11072
50745,879,116,11073
50748,213,610,11074
50756,797,56,11075
50760,1089,859,11076
50764,311,251,11077
50764,875,554,11078
50766,551,631,11079
50766,42,306,11080
50769,1026,821,11081
50771,818,284,11082
50773,292,870,11083
50773,453,371,11084
50775,486,254,11085
50777,378,97,11086
50777,186,224,11087
50778,224,158,11088
50779,631,877,11089
50783,61,1021,11090
50786,213,1039,11091
50791,865,747,11092
50792,799,203,11093
50793,587,855,11094
50796,97,515,11095
50804,752,296,11096
50807,322,159,11097
50808,822,392,11098
50808,228,303,11099
50810,810,688,11100
50810,659,167,11101
50810,702,624,11102
50811,412,133,11103
50812,56,165,11104
50814,661,853,11105
50817,165,225,11106
50827,464,202,11107
50829,74,315,11108
50829,675,78,11109
50829,311,130,11110
50832,96,661,11111
50832,980,805,11112
50833,428,428,11113
50835,127,80,11114
50838,73,127,11115
50839,928,663,11116
50840,1085,306,11117
50841,204,170,11118
50842,255,350,11119
50842,877,498,11120
50843,862,680,11121
50845,318,260,11122
50847,274,167,11123
50848,638,349,11124
50852,756,402,11125
50855,194,1078,11126
50856,866,740,11127
50856,40,143,11128
50859,93,431,11129
50859,267,110,11130
50867,680,314,11131
50867,868,1039,11132
50870,582,109,11133
50871,258,130,11134
50873,51,200,11135
50873,424,214,11136
50874,224,74,11137
50874,709,443,11138
50875,74,202,11139
50876,1021,71,11140
50876,168,487,11141
50877,679,565,11142
50879,80,97,11143
50880,143,396,11144
50881,399,998,11145
50882,661,732,11146
50883,74,130,11147
50886,83,464,11148
50887,130,1089,11149
50888,869,792,11150
50888,1039,402,11151
50888,722,825,11152
50890,71,130,11153
50890,253,982,11154
50893,893,431,11155
50896,211,732,11156
50897,1082,286,11157
50899,663,186,11158
50902,1039,431,11159
50902,79,74,11160
50905,725,889,11161
50909,274,286,11162
50909,753,947,11163
50910,642,625,11164
50911,53,54,11165
50912,7,702,11166
50914,464,145,11167
50918,228,453,11168
50922,389,795,11169
50923,80,142,11170
50924,61,138,11171
50926,1039,265,11172
50933,294,1026,11173
50935,1020,850,11174
50937,660,539,11175
50939,857,481,11176
50948,80,97,11177
50948,613,306,11178
50948,936,554,11179
50949,948,259,11180
50954,74,68,11181
50959,459,256,11182
50961,718,542,11183
50963,42,79,11184
50963,1039,786,11185
50964,130,198,11186
50968,311,860,11187
50968,237,218,11188
50969,535,985,11189
50970,300,170,11190
50973,790,433,11191
50973,208,78,11192
50974,1026,1039,11193
50977,197,106,11194
50978,324,638,11195
50980,669,851,11196
50981,658,79,11197
50987,827,793,11198
50990,764,792,11199
50992,936,790,11200
50992,39,1020,11201
50997,533,153,11202
51002,795,1012,11203
51004,186,750,11204
51009,217,1079,11205
51013,431,306,11206
51017,1020,113,11207
51022,452,443,11208
51024,59,130,11209
51024,443,138,11210
51028,475,443,11211
51029,536,386,11212
51032,1004,1039,11213
51033,54,474,11214
51034,311,676,11215
51038,936,333,11216
51040,489,181,11217
51040,397,166,11218
51040,1020,284,11219
51045,428,142,11220
51047,113,640,11221
51048,310,431,11222
51050,271,808,11223
51050,294,999,11224
51055,103,558,11225
51056,1008,525,11226
51059,170,179,11227
51062,713,165,11228
51071,728,675,11229
51073,310,229,11230
51074,541,324,11231
51076,165,287,11232
51079,695,847,11233
51080,165,525,11234
51081,32,676,11235
51087,158,41,11236
51088,306,482,11237
51088,1039,845,11238
51089,781,722,11239
51097,138,1059,11240
51097,80,258,11241
51105,367,961,11242
51113,329,97,11243
51114,1039,770,11244
51115,832,127,11245
51115,792,919,11246
51122,94,806,11247
51123,555,770,11248
51123,109,627,11249
51124,203,80,11250
51128,656,922,11251
51128,564,116,11252
51132,74,329,11253
51138,790,112,11254
51141,353,1020,11255
51144,140,526,11256
51144,780,440,11257
51144,74,462,11258
51146,74,225,11259
51148,396,716,11260
51148,428,828,11261
51153,182,333,11262
51153,158,760,11263
51155,288,273,11264
51156,1001,395,11265
51160,109,749,11266
51165,766,988,11267
51168,1004,1026,11268
51169,447,130,11269
51170,519,730,11270
51175,224,1039,11271
51177,442,318,11272
51177,237,314,11273
51182,653,133,11274
51184,357,130,11275
51188,474,529,11276
51192,589,618,11277
51194,227,109,11278
51197,1021,115,11279
51202,876,205,11280
51203,225,173,11281
51204,320,638,11282
51204,213,408,11283
51210,138,431,11284
51211,933,466,11285
51214,672,798,11286
51216,775,71,11287
51219,168,454,11288
51225,210,30,11289
51225,772,434,11290
51228,407,558,11291
51234,1079,821,11292
51241,233,106,11293
51242,188,823,11294
51245,171,97,11295
51246,397,819,11296
51248,71,66,11297
51249,1000,480,11298
51250,308,400,11299
51251,74,551,11300
51251,109,427,11301
51252,54,1039,11302
51258,813,130,11303
51260,768,737,11304
51265,167,494,11305
